ligand_inchikey,ligand_smiles,drug_names,project_entity_ids,target_chembl_id,gene_symbol,uniprot_accession,target_name,target_class_l1,assay_lane,calibration_status,positive_compounds,negative_compounds,computed_pocket_evidence,pocket_consensus_class,best_method_match_p2rank_rank,best_method_match_fpocket_rank,evidence_compute_route,target_compute_class_zh,class_specific_compute_bundle_zh,wetlab_priority,conplex_score,conplex_rank_within_target,conplex_rank_within_ligand_46,conplex_percentile_within_target,conplex_percentile_within_ligand_46,drugclip_predicted_pocket_cosine_mean,drugclip_predicted_pocket_sixfold_std,drugclip_rank_within_target,drugclip_rank_within_ligand_44,drugclip_percentile_within_target,drugclip_percentile_within_ligand_44,drugclip_formal_eligible,dta_target_percentile_disagreement,dta_ligand_percentile_disagreement,dta_target_top10pct_concordant,dta_bidirectional_top10pct_concordant,sequence_only_fragment_exploratory_top5pct,shortlist_route
GZOSMCIZMLWJML-VJLLXTKPSA-N,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,abiraterone,UNII:G819A456D0,CHEMBL3896,CACNA2D2,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2,Auxiliary transport protein,TRANSPORTER_MEMBRANE_FUNCTIONAL,T5_SPARSE_OR_NONE,1,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,2.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.2984187,41.0,14.0,0.9443672,0.71111107,0.1303644,0.11228057,69.0,9.0,0.9054242,0.8139535,True,0.038942993,0.10284245,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
XQSPYNMVSIKCOC-NTSWFWBYSA-N,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,emtricitabine,UNII:G70B4ETF4S,CHEMBL3896,CACNA2D2,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2,Auxiliary transport protein,TRANSPORTER_MEMBRANE_FUNCTIONAL,T5_SPARSE_OR_NONE,1,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,2.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.34660745,28.0,17.0,0.9624478,0.64444447,0.13819192,0.17936806,59.0,10.0,0.9193324,0.7906977,True,0.043115437,0.14625323,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
JWJOTENAMICLJG-QWBYCMEYSA-N,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,dutasteride,UNII:O0J6XJN02I,CHEMBL3896,CACNA2D2,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2,Auxiliary transport protein,TRANSPORTER_MEMBRANE_FUNCTIONAL,T5_SPARSE_OR_NONE,1,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,2.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.44545728,3.0,4.0,0.9972184,0.93333334,0.14315449,0.04660694,50.0,8.0,0.9318498,0.8372093,True,0.06536859,0.09612405,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,testosterone,UNII:3XMK78S47O,CHEMBL3896,CACNA2D2,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2,Auxiliary transport protein,TRANSPORTER_MEMBRANE_FUNCTIONAL,T5_SPARSE_OR_NONE,1,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,2.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.3870744,13.0,4.0,0.98331016,0.93333334,0.13026936,0.10059586,70.0,10.0,0.90403336,0.7906977,True,0.0792768,0.14263564,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.26508877,13.0,1.0,0.98331016,1.0,0.42686653,0.1352397,12.0,2.0,0.984701,0.9767442,True,0.0013908148,0.023255825,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.39701208,6.0,1.0,0.9930459,1.0,0.4000206,0.15053506,17.0,1.0,0.97774684,1.0,True,0.015299082,0.0,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,ponatinib,UNII:4340891KFS,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.3355658,9.0,1.0,0.9888734,1.0,0.3516381,0.17747872,29.0,2.0,0.961057,0.9767442,True,0.027816415,0.023255825,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
ONIQOQHATWINJY-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,cabozantinib,UNII:1C39JW444G,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.30587205,12.0,1.0,0.984701,1.0,0.34523633,0.13430506,33.0,1.0,0.95549375,1.0,True,0.02920723,0.0,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,momelotinib,UNII:6O01GMS00P,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.13258675,18.0,5.0,0.976356,0.9111111,0.31968737,0.10500589,39.0,2.0,0.9471488,0.9767442,True,0.02920723,0.06563306,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
HGVDHZBSSITLCT-JLJPHGGASA-N,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,edoxaban,UNII:NDU3J18APO,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.3846238,8.0,1.0,0.99026424,1.0,0.32332096,0.12740716,38.0,1.0,0.9485396,1.0,True,0.041724622,0.0,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
SGEGOXDYSFKCPT-UHFFFAOYSA-N,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,vilazodone,UNII:S239O2OOV3,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.1999398,16.0,1.0,0.9791377,1.0,0.278694,0.082837306,51.0,3.0,0.93045896,0.95348835,True,0.048678756,0.04651165,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
AILRADAXUVEEIR-UHFFFAOYSA-N,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,brigatinib,UNII:HYW8DB273J,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.5955757,3.0,1.0,0.9972184,1.0,0.2873356,0.08700497,49.0,1.0,0.9332406,1.0,True,0.06397778,0.0,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,adagrasib,UNII:8EOO6HQF8Y,CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,70,325,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,46.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.39662212,7.0,1.0,0.99165505,1.0,0.24962835,0.1356884,64.0,1.0,0.9123783,1.0,True,0.07927674,0.0,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
WGFOBBZOWHGYQH-MXHNKVEKSA-N,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,lubiprostone,UNII:7662KG2R6K,CHEMBL4306,KCNA5,P22460,Potassium voltage-gated channel subfamily A member 5,Ion channel,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,384,76,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R3_GEOMETRIC_RESCUE_WITH_MEASURED_CONTROLS,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.24287194,49.0,24.0,0.9332406,0.48888886,0.21302634,0.15879133,43.0,4.0,0.94158554,0.9302325,True,0.008344948,0.44134367,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
JWHYSEDOYMYMNM-QGZVFWFLSA-N,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,seladelpar,UNII:7C00L34NB9,CHEMBL4306,KCNA5,P22460,Potassium voltage-gated channel subfamily A member 5,Ion channel,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,384,76,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R3_GEOMETRIC_RESCUE_WITH_MEASURED_CONTROLS,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.23725292,51.0,1.0,0.93045896,1.0,0.22005494,0.08662126,39.0,7.0,0.9471488,0.8604651,True,0.016689837,0.13953489,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
CYQFCXCEBYINGO-IAGOWNOFSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,dronabinol,UNII:7J8897W37S,CHEMBL4306,KCNA5,P22460,Potassium voltage-gated channel subfamily A member 5,Ion channel,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,384,76,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R3_GEOMETRIC_RESCUE_WITH_MEASURED_CONTROLS,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.33364397,15.0,9.0,0.98052853,0.82222223,0.22136782,0.08809797,38.0,9.0,0.9485396,0.8139535,True,0.03198892,0.008268714,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
YXRDKMPIGHSVRX-OOJCLDBCSA-N,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,rocuronium,UNII:WRE554RFEZ,CHEMBL4306,KCNA5,P22460,Potassium voltage-gated channel subfamily A member 5,Ion channel,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,384,76,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R3_GEOMETRIC_RESCUE_WITH_MEASURED_CONTROLS,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.20715754,71.0,3.0,0.90264255,0.95555556,0.21413441,0.09211926,41.0,1.0,0.9443672,1.0,True,0.041724622,0.04444444,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
LKJPYSCBVHEWIU-UHFFFAOYSA-N,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,bicalutamide,UNII:A0Z3NAU9DP,CHEMBL4523586,TRAF3IP2,O43734,E3 ubiquitin ligase TRAF3IP2,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.29576182,30.0,21.0,0.9596662,0.5555556,0.19165121,0.08123141,19.0,7.0,0.9749652,0.8604651,True,0.015299022,0.30490953,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
XRVDGNKRPOAQTN-FQEVSTJZSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,ozanimod,UNII:Z80293URPV,CHEMBL4523586,TRAF3IP2,O43734,E3 ubiquitin ligase TRAF3IP2,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.3655663,21.0,1.0,0.9721836,1.0,0.14070213,0.09683075,45.0,15.0,0.9388039,0.67441857,True,0.033379674,0.32558143,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
WSEQXVZVJXJVFP-UHFFFAOYSA-N,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,citalopram,UNII:0DHU5B8D6V,CHEMBL4523586,TRAF3IP2,O43734,E3 ubiquitin ligase TRAF3IP2,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.3756651,17.5,3.0,0.97705144,0.95555556,0.12395563,0.08994264,58.0,7.0,0.9207232,0.8604651,True,0.056328237,0.09509045,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
WSEQXVZVJXJVFP-FQEVSTJZSA-N,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,escitalopram,UNII:4O4S742ANY,CHEMBL4523586,TRAF3IP2,O43734,E3 ubiquitin ligase TRAF3IP2,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,1.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.3756651,17.5,3.0,0.97705144,0.95555556,0.11816949,0.09642281,66.0,7.0,0.9095967,0.8604651,True,0.067454755,0.09509045,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
VUDZSIYXZUYWSC-DBRKOABJSA-N,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,cedazuridine,UNII:39IS23Q1EW,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.17112133,59.0,16.0,0.9193324,0.6666666,0.15676436,0.17192648,63.0,10.0,0.9137691,0.7906977,True,0.005563259,0.12403107,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
XQSPYNMVSIKCOC-NTSWFWBYSA-N,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,emtricitabine,UNII:G70B4ETF4S,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.49682152,7.0,4.0,0.99165505,0.93333334,0.2790875,0.12901838,17.0,3.0,0.97774684,0.95348835,True,0.013908207,0.020155013,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
FNKQXYHWGSIFBK-RPDRRWSUSA-N,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,sapropterin,UNII:EGX657432I,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.26538622,24.0,4.0,0.96801114,0.93333334,0.3654387,0.12602335,8.0,1.0,0.99026424,1.0,True,0.022253096,0.06666666,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
SDUQYLNIPVEERB-QPPQHZFASA-N,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,gemcitabine,UNII:B76N6SBZ8R,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.24289444,33.0,14.0,0.95549375,0.71111107,0.39021,0.09208243,5.0,2.0,0.99443674,0.9767442,True,0.038942993,0.2656331,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
IQFYYKKMVGJFEH-CSMHCCOUSA-N,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,telbivudine,UNII:2OC4HKD3SF,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.14288719,72.0,13.0,0.90125173,0.73333335,0.21724732,0.13154544,32.0,5.0,0.95688456,0.90697676,True,0.05563283,0.17364341,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
MKUXAQIIEYXACX-UHFFFAOYSA-N,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,acyclovir,UNII:X4HES1O11F,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.18283282,52.0,7.0,0.92906815,0.8666667,0.31631905,0.09084227,11.0,2.0,0.9860918,0.9767442,True,0.057023644,0.1100775,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
OYTKINVCDFNREN-UHFFFAOYSA-N,Nc1ccncc1N,amifampridine,UNII:RU4S6E2G0J,CHEMBL4665582,POLR3A,O14802,DNA-directed RNA polymerase III subunit RPC1,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,9.0,10.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.18501094,50.0,9.0,0.9318498,0.82222223,0.40786263,0.078118294,4.0,1.0,0.99582756,1.0,True,0.06397778,0.17777777,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,doxazosin,UNII:NW1291F1W8,CHEMBL4770,KCNJ8,Q15842,ATP-sensitive inward rectifier potassium channel 8,Ion channel,ION_CHANNEL_FUNCTIONAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,1.0,25.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.27370882,66.0,10.0,0.9095967,0.8,0.24331276,0.16861826,57.0,2.0,0.922114,0.9767442,True,0.012517333,0.17674416,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
