ligand_inchikey,drug_names,project_entity_ids,active_target_count,experimental_pocket_targets,recovered_no_experimental_pocket_targets,chembl37_moa_pairs,strict_positive_pairs,conflicting_pairs,grey_negative_inactive_pairs,nonstrict_activity_only_pairs,local_unreported_pairs,physical_pairs_completed,stable_physical_pairs,local_unreported_physical_support_pairs,local_unreported_stable_pairs,top_local_unreported_target,top_local_unreported_target_chembl_id,top_local_unreported_evidence_stage,drug_centric_program_rank,pair_count_d0_chembl37_recorded,pair_count_d1_external_rediscovery_control,pair_count_d2_local_unreported_stable_awaiting_literature_audit,pair_count_d3_external_non_support_hold,pair_count_d4_local_unreported_physical_not_stable,pair_count_d5_local_unreported_dta_only,pair_count_d6_target_gate_hold,pair_count_d7_literature_selectivity_risk,top_v6_literature_audit_target,top_v6_literature_audit_target_chembl_id,top_v6_literature_audit_pair_id,pair_count_v7_d0_chembl37_recorded,pair_count_v7_d1_external_rediscovery_control,pair_count_v7_d3_external_non_support_hold,pair_count_v7_d4_local_unreported_physical_not_stable,pair_count_v7_d5_local_unreported_dta_only,pair_count_v7_d6_target_gate_hold,pair_count_v7_d7_literature_selectivity_risk,pair_count_v7_v7_d0_structured_external_rediscovery,pair_count_v7_v7_d1_literature_direct_rediscovery,pair_count_v7_v7_d2_direct_enzyme_context_not_classic_target,pair_count_v7_v7_d3_kirhub_biochemical_rediscovery,pair_count_v7_v7_d4_external_assay_non_support_or_weak,pair_count_v7_v7_d5_computational_precedent_only,pair_count_v7_v7_d6_unvalidated_confounder_or_hotspot_risk,pair_count_v7_v7_d7_unvalidated_cleaner_hypothesis,top_relation_ranker_gene_v7,top_relation_ranker_target_chembl_id_v7,top_relation_ranker_rank_v7,top_relation_ranker_score_v7,top_new_target_ranker_gene_v7,top_new_target_ranker_target_chembl_id_v7,top_new_target_ranker_rank_v7,top_new_target_ranker_score_v7,kirhub_wt_pairs_tested_v7,kirhub_wt_strong_pairs_v7,common_hotspot_active_measurements_v7,common_hotspot_active_target_pairs_v7,prospective_unvalidated_case_count_v7,database_gap_rediscovery_control_count_v7,top_advanced_overall_gene_v8,top_advanced_overall_target_chembl_id_v8,top_advanced_overall_rank_v8,top_advanced_overall_score_v8,top_advanced_overall_applicability_domain_v8,top_advanced_unreported_gene_v8,top_advanced_unreported_target_chembl_id_v8,top_advanced_unreported_rank_v8,top_advanced_unreported_score_v8,top_advanced_unreported_applicability_domain_v8,v8_graph_seed_target_count,v8_external_pairs,v8_external_strict_pairs,v8_external_strict_positives,v8_mutation_application_pairs,v8_prospective_unvalidated_cases,v8_database_gap_rediscovery_controls,top_robust_coverage_gene_v9,top_robust_coverage_target_v9,top_robust_coverage_rank_v9,top_robust_coverage_score_v9,top_internal_positive_incidence_v9,v9_robust_coverage_top20_targets,v9_bindingdb_strict_positive_pairs,v9_integrated_prospective_cases,v9_structural_overrides,v10_top_seeded_gene,v10_top_seeded_target_chembl_id,v10_top_seeded_rank_185,v10_top_seeded_score,v10_top_unseeded_gene,v10_top_unseeded_target_chembl_id,v10_top_unseeded_rank_199,v10_top_unseeded_score,v10_seeded_primary_top20_targets,v10_unseeded_exploratory_top20_targets
WINHZLLDWRZWRT-ATVHPVEESA-N,sunitinib,UNII:V99T50803M,384,338,46,7,24,10,55,46,242,8,0,0,0,MMP12,CHEMBL4393,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,655,142,0,0,0,4,73,165,0,,,,142,0,0,4,73,165,0,0,0,0,0,0,0,0,0,FLT3,CHEMBL1974,1.0,0.9855207526844872,FLT3,CHEMBL1974,1.0,0.9513945899163906,103,29,0,0,0,0,FLT3,CHEMBL1974,1.0,0.993307030663971,AD1_HIGH_GRAPH_SUPPORT,HDAC11,CHEMBL3310,34.0,0.8934706908612406,AD1_HIGH_GRAPH_SUPPORT,31.0,103,1,0,0,0,0,FLT3,CHEMBL1974,1.0,1.0,0.8,20,0,0,0,FLT1,CHEMBL1868,1.0,0.9522299964249868,MAPKAPK5,CHEMBL3094,1.0,0.9973753,20,20
JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,UNII:081L192FO9,384,338,46,0,0,0,0,12,372,19,0,0,0,MET,CHEMBL3717,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,656,12,0,0,0,16,157,199,0,,,,12,0,0,16,157,199,0,0,0,0,0,0,0,0,0,PORCN,CHEMBL1255163,1.0,0.8890510670549144,MET,CHEMBL3717,1.0,0.733344958416602,0,0,0,0,0,0,CACNA2D2,CHEMBL3896,1.0,0.056724176463094,AD3_LOW_GRAPH_SUPPORT,CACNA2D2,CHEMBL3896,1.0,0.056724176463094,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CSNK2A1,CHEMBL3629,1.0,0.966057441253,0.0,20,0,0,0,DHODH,CHEMBL1966,1.0,0.906888348692242,ALOX12,CHEMBL3687,1.0,0.9947507,20,20
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,UNII:742SXX0ICT,384,338,46,1,0,0,2,25,356,16,0,0,0,TGFBR1,CHEMBL4439,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,657,28,0,0,0,12,153,191,0,,,,28,0,0,12,153,191,0,0,0,0,0,0,0,0,0,SV2A,CHEMBL1998,1.0,0.8568191187742772,PARP1,CHEMBL3105,1.0,0.7639515560646066,0,0,0,0,0,0,CMA1,CHEMBL4068,1.0,0.3535270472007247,AD2_MEDIUM_GRAPH_SUPPORT,CMA1,CHEMBL4068,1.0,0.3535270472007247,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP19A1,CHEMBL1978,1.0,0.977806788512,0.0009487666034155,21,0,0,0,HDAC3,CHEMBL1829,1.0,0.8902488912503316,GSR,CHEMBL2755,1.0,0.992126,20,20
WSNODXPBBALQOF-VEJSHDCNSA-N,tafluprost,UNII:1O6WQ6T7G3,384,338,46,0,0,0,0,12,372,22,1,0,0,NR3C1,CHEMBL2034,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,658,12,0,0,0,17,156,199,0,,,,12,0,0,17,156,199,0,0,0,0,0,0,0,0,0,KCNK10,CHEMBL2331041,1.0,0.8582100306423196,NR3C1,CHEMBL2034,1.0,0.7802706130417273,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.0212862575001927,AD3_LOW_GRAPH_SUPPORT,HTR3A,CHEMBL1899,1.0,0.0212862575001927,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CSNK2A1,CHEMBL3629,1.0,0.988250652742,0.0,20,0,0,0,LYN,CHEMBL3905,1.0,0.9090953467907984,ALOX12,CHEMBL3687,1.0,0.9973753,20,20
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,UNII:9QHX048FRV,384,338,46,2,0,0,0,3,379,27,0,0,0,MAPK1,CHEMBL4040,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,659,5,0,0,0,23,156,200,0,,,,5,0,0,23,156,200,0,0,0,0,0,0,0,0,0,SCN4A,CHEMBL2072,1.0,0.909782754645904,PARP1,CHEMBL3105,1.0,0.8141123227909678,0,0,0,0,0,0,GAA,CHEMBL2608,1.0,0.2959568103157389,AD1_HIGH_GRAPH_SUPPORT,GAA,CHEMBL2608,1.0,0.2959568103157389,AD1_HIGH_GRAPH_SUPPORT,2.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.980417754569,0.0,20,0,0,0,NR3C1,CHEMBL2034,1.0,0.7729205952688798,TGFBR1,CHEMBL4439,1.0,1.0,20,20
NKANXQFJJICGDU-QPLCGJKRSA-N,tamoxifen,UNII:094ZI81Y45,384,338,46,1,3,0,1,51,328,18,1,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,660,56,0,0,0,9,142,177,0,,,,56,0,0,9,142,177,0,0,0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.915443327050157,SLC6A4,CHEMBL228,1.0,0.8702129231465214,0,0,0,0,0,0,ESR2,CHEMBL242,1.0,0.9972329955442896,AD1_HIGH_GRAPH_SUPPORT,HDAC3,CHEMBL1829,4.0,0.722438900851025,AD3_LOW_GRAPH_SUPPORT,4.0,0,0,0,0,0,0,PGR,CHEMBL208,1.0,0.996083550914,0.5891891891891892,20,0,0,0,ESR2,CHEMBL242,1.0,0.9827557814407246,ESRRG,CHEMBL4245,1.0,0.984252,20,20
NYDCDZSEEAUOHN-IZHYLOQSSA-N,tamoxifen,UNII:094ZI81Y45,384,338,46,1,3,0,1,51,328,19,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,661,56,0,0,0,9,142,177,0,,,,56,0,0,9,142,177,0,0,0,0,0,0,0,0,0,ESRRG,CHEMBL4245,1.0,0.8876761199696727,ESR2,CHEMBL242,1.0,0.817006723263854,0,0,0,0,0,0,ESR2,CHEMBL242,1.0,0.9975540347181524,AD1_HIGH_GRAPH_SUPPORT,HDAC3,CHEMBL1829,4.0,0.740129534055881,AD3_LOW_GRAPH_SUPPORT,4.0,0,0,0,0,0,0,ESR2,CHEMBL242,1.0,1.0,0.9253731343283582,20,0,0,0,ESR2,CHEMBL242,1.0,0.9827557814407246,SOAT2,CHEMBL4465,1.0,0.9816273,20,20
DRHKJLXJIQTDTD-OAHLLOKOSA-N,tamsulosin,UNII:G3P28OML5I,384,338,46,0,0,0,0,15,369,17,0,0,0,SLC6A9,CHEMBL2337,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,662,15,0,0,0,12,161,196,0,,,,15,0,0,12,161,196,0,0,0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.9421977309597692,HTR3A,CHEMBL1899,1.0,0.8845335936458879,0,0,0,0,0,0,BCL2,CHEMBL4860,1.0,0.0780319533823181,AD3_LOW_GRAPH_SUPPORT,BCL2,CHEMBL4860,1.0,0.0780319533823181,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.986945169713,0.0,20,0,0,0,TRPV1,CHEMBL4794,1.0,0.9108012334371908,GGCX,CHEMBL2012,1.0,0.9947507,20,20
PTOIAAWZLUQTIO-GXFFZTMASA-N,tasimelteon,UNII:SHS4PU80D9,384,338,46,0,0,0,0,1,383,17,0,0,0,KCNK9,CHEMBL2321614,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,663,1,0,0,0,14,166,203,0,,,,1,0,0,14,166,203,0,0,0,0,0,0,0,0,0,SV2A,CHEMBL1998,1.0,0.9184059629532956,SV2A,CHEMBL1998,1.0,0.7811314094021459,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.0477169852221774,AD3_LOW_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,1.0,0.0477169852221774,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.975195822454,0.0,21,0,0,0,MAPK11,CHEMBL3961,1.0,0.901043917182918,YES1,CHEMBL2073,1.0,1.0,20,20
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,UNII:K124A4EUQ3,384,338,46,0,1,0,1,13,369,19,0,0,0,CTSS,CHEMBL2954,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,664,15,0,0,0,17,154,198,0,,,,15,0,0,17,154,198,0,0,0,0,0,0,0,0,0,CDK7,CHEMBL3055,1.0,0.8731363445807284,CA2,CHEMBL205,1.0,0.7530983497040615,0,0,0,0,0,0,CA2,CHEMBL205,1.0,0.9901897916606932,AD3_LOW_GRAPH_SUPPORT,ROS1,CHEMBL5568,2.0,0.7621093141803484,AD3_LOW_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CA2,CHEMBL205,1.0,1.0,0.5891891891891892,20,0,0,0,KCNJ8,CHEMBL4770,1.0,0.8910591972946693,PLA2G7,CHEMBL3514,1.0,1.0,21,20
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,tazobactam,UNII:SE10G96M8W,384,338,46,0,0,0,0,34,350,20,0,0,0,PLA2G7,CHEMBL3514,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,665,34,0,0,0,16,145,189,0,,,,34,0,0,16,145,189,0,0,0,0,0,0,0,0,0,PLA2G7,CHEMBL3514,1.0,0.865664461884717,IMPA1,CHEMBL1786,1.0,0.7713402233838538,0,0,0,0,0,0,EPHX2,CHEMBL2409,1.0,0.0243970185908206,AD3_LOW_GRAPH_SUPPORT,EPHX2,CHEMBL2409,1.0,0.0243970185908206,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,EPHX2,CHEMBL2409,1.0,0.990861618799,0.0,20,0,0,0,CYP17A1,CHEMBL3522,1.0,0.924916103253514,LOXL2,CHEMBL3714029,1.0,1.0,20,20
GXXLUDOKHXEFBQ-YJFSRANCSA-N,tebipenem pivoxil,UNII:95AK1A52I8,384,338,46,0,0,0,0,1,383,24,0,0,0,GLS,CHEMBL2146302,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,666,1,0,0,0,23,157,203,0,,,,1,0,0,23,157,203,0,0,0,0,0,0,0,0,0,MAPK3,CHEMBL3385,1.0,0.8366355420467437,MAPK3,CHEMBL3385,1.0,0.753907828928613,0,0,0,0,0,0,CDK1,CHEMBL308,1.0,0.0879110026939565,AD3_LOW_GRAPH_SUPPORT,CDK1,CHEMBL308,1.0,0.0879110026939565,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CDK1,CHEMBL308,1.0,0.996083550914,0.0034812880765883,20,0,0,0,PAH,CHEMBL3076,1.0,0.9187625457122706,BCHE,CHEMBL1914,1.0,1.0,30,20
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,UNII:95AK1A52I8,384,338,46,0,0,0,0,1,383,15,0,0,0,HTR3A,CHEMBL1899,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,667,1,0,0,0,12,168,203,0,,,,1,0,0,12,168,203,0,0,0,0,0,0,0,0,0,MIF,CHEMBL2085,1.0,0.8460520778512256,HDAC3,CHEMBL1829,1.0,0.6867436302962021,0,0,0,0,0,0,CYP11B2,CHEMBL2722,1.0,0.0912126848418418,AD3_LOW_GRAPH_SUPPORT,CYP11B2,CHEMBL2722,1.0,0.0912126848418418,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC5A1,CHEMBL4979,1.0,0.990861618799,0.0,21,0,0,0,ITK,CHEMBL2959,1.0,0.9132237281992808,CHRNA7,CHEMBL2492,1.0,1.0,34,20
XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,UNII:97HLQ82NGL,384,338,46,0,0,0,2,1,381,20,0,0,0,MMP12,CHEMBL4393,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,668,3,0,0,0,17,162,202,0,,,,3,0,0,17,162,202,0,0,0,0,0,0,0,0,0,PLAT,CHEMBL1873,1.0,0.8500310837763034,PLAT,CHEMBL1873,1.0,0.8044724833014426,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.0164121066306887,AD3_LOW_GRAPH_SUPPORT,EPHX2,CHEMBL2409,2.0,0.0141245724518973,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,EPHX2,CHEMBL2409,1.0,0.985639686684,0.0,20,0,0,0,DDC,CHEMBL1843,1.0,0.9037035629475916,ALDH2,CHEMBL1935,1.0,1.0,20,20
BBAWEDCPNXPBQM-GDEBMMAJSA-N,telaprevir,UNII:655M5O3W0U,384,338,46,0,3,0,2,15,364,34,0,0,0,GSK3A,CHEMBL2850,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,669,20,0,0,0,27,142,195,0,,,,20,0,0,27,142,195,0,0,0,0,0,0,0,0,0,SCN5A,CHEMBL1980,1.0,0.8886242147434575,CTSK,CHEMBL268,1.0,0.7384220478693939,0,0,0,0,0,0,CMA1,CHEMBL4068,1.0,0.9949773020179814,AD1_HIGH_GRAPH_SUPPORT,ACHE,CHEMBL220,5.0,0.3730164943752182,AD3_LOW_GRAPH_SUPPORT,3.0,0,0,0,0,0,0,CTSK,CHEMBL268,1.0,0.998694516971,0.8,20,0,0,0,UGCG,CHEMBL2063,1.0,0.9182942170954332,CASP8,CHEMBL3776,1.0,1.0,20,20
IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,UNII:2OC4HKD3SF,384,338,46,0,0,0,0,4,380,16,0,0,0,SLC5A2,CHEMBL3884,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,670,4,0,0,0,14,166,200,0,,,,4,0,0,14,166,200,0,0,0,0,0,0,0,0,0,SCN3A,CHEMBL5163,1.0,0.8580209306231907,SLC12A1,CHEMBL1874,1.0,0.7417263272566273,0,0,0,0,0,0,CDK1,CHEMBL308,1.0,0.0873351253646632,AD3_LOW_GRAPH_SUPPORT,CDK1,CHEMBL308,1.0,0.0873351253646632,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,ANO1,CHEMBL2046267,1.0,0.983028720627,0.0009487666034155,20,0,0,0,DDC,CHEMBL1843,1.0,0.9111071590147092,APEX1,CHEMBL5619,1.0,1.0,20,20
RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,UNII:U5SYW473RQ,384,338,46,0,0,0,2,28,354,17,0,0,0,THRB,CHEMBL1947,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,671,30,0,0,0,12,154,188,0,,,,30,0,0,12,154,188,0,0,0,0,0,0,0,0,0,PPARD,CHEMBL3979,1.0,0.8800138164229314,ALOX12,CHEMBL3687,1.0,0.7802114004257104,0,0,0,0,0,0,MPO,CHEMBL2439,1.0,0.0458931518051846,AD3_LOW_GRAPH_SUPPORT,MPO,CHEMBL2439,1.0,0.0458931518051846,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.986945169713,0.0,20,0,0,0,DDC,CHEMBL1843,1.0,0.9110015204631255,TBXAS1,CHEMBL1835,1.0,1.0,20,20
LDEKQSIMHVQZJK-CAQYMETFSA-N,tenofovir alafenamide,UNII:EL9943AG5J,384,338,46,0,0,0,0,18,366,19,0,0,0,MMP12,CHEMBL4393,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,672,18,0,0,0,18,155,193,0,,,,18,0,0,18,155,193,0,0,0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.8244746540496192,ERBB2,CHEMBL1824,1.0,0.7031261075128703,0,0,0,0,0,0,BCL2,CHEMBL4860,1.0,0.0622821871837155,AD3_LOW_GRAPH_SUPPORT,BCL2,CHEMBL4860,1.0,0.0622821871837155,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,ERBB4,CHEMBL3009,1.0,0.986945169713,0.0,20,0,0,0,CYP19A1,CHEMBL1978,1.0,0.906888348692242,METAP2,CHEMBL3922,1.0,1.0,20,20
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,UNII:8L5014XET7,384,338,46,0,0,0,1,40,343,18,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,673,41,0,0,0,15,145,183,0,,,,41,0,0,15,145,183,0,0,0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.8368240818879665,DGAT1,CHEMBL6009,1.0,0.8263027976015306,0,0,0,0,0,0,CYP19A1,CHEMBL1978,1.0,0.0317684923581352,AD3_LOW_GRAPH_SUPPORT,CYP19A1,CHEMBL1978,1.0,0.0317684923581352,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,RET,CHEMBL2041,1.0,0.981723237598,0.0,20,0,0,0,ERBB2,CHEMBL1824,1.0,0.8814751111941455,ALDH2,CHEMBL1935,1.0,1.0,20,20
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,terbinafine,UNII:G7RIW8S0XP,384,338,46,0,0,0,0,29,355,14,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,674,29,0,0,0,8,156,191,0,,,,29,0,0,8,156,191,0,0,0,0,0,0,0,0,0,GABRA3,CHEMBL3026,1.0,0.8711785973128905,CHRNA7,CHEMBL2492,1.0,0.7267386320955573,0,0,0,0,0,0,PLA2G2A,CHEMBL3474,1.0,0.0699027651377816,AD3_LOW_GRAPH_SUPPORT,PLA2G2A,CHEMBL3474,1.0,0.0699027651377816,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,EPHX2,CHEMBL2409,1.0,0.981723237598,0.0,21,0,0,0,LCK,CHEMBL258,1.0,0.9111071590147092,EPHX2,CHEMBL2409,1.0,0.9973753,24,20
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,UNII:Z9O08YRN8O,384,338,46,1,0,0,0,22,361,34,0,0,0,SCN2A,CHEMBL4187,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,675,23,0,0,0,29,138,194,0,,,,23,0,0,29,138,194,0,0,0,0,0,0,0,0,0,SLC18A2,CHEMBL1893,1.0,0.9435107565940009,GABRB3,CHEMBL1847,1.0,0.9135682731548808,0,0,0,0,0,0,CDK1,CHEMBL308,1.0,0.3032098973652103,AD2_MEDIUM_GRAPH_SUPPORT,CDK1,CHEMBL308,1.0,0.3032098973652103,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,SLC6A2,CHEMBL222,1.0,0.977806788512,0.0,20,0,0,0,SLC18A2,CHEMBL1893,1.0,0.8575715123389409,GGCX,CHEMBL2012,1.0,0.9947507,20,20
GKCBAIGFKIBETG-UHFFFAOYSA-N,tetracaine,UNII:0619F35CGV,384,338,46,0,4,1,0,39,340,14,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,676,44,0,0,0,10,147,183,0,,,,44,0,0,10,147,183,0,0,0,0,0,0,0,0,0,SCN2A,CHEMBL4187,1.0,0.908819702322544,SLC6A4,CHEMBL228,1.0,0.7701980140329308,0,0,0,0,0,0,CDK9,CHEMBL3116,1.0,0.0466990879905209,AD1_HIGH_GRAPH_SUPPORT,CDK9,CHEMBL3116,1.0,0.0466990879905209,AD1_HIGH_GRAPH_SUPPORT,7.0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.996083550914,0.0,20,0,0,0,SCN2A,CHEMBL4187,1.0,0.9811395757686744,TYR,CHEMBL1973,1.0,1.0,20,20
UEJJHQNACJXSKW-UHFFFAOYSA-N,thalidomide,UNII:4Z8R6ORS6L,384,338,46,0,0,0,0,39,345,25,0,0,0,METAP2,CHEMBL3922,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,677,39,0,0,0,22,136,187,0,,,,39,0,0,22,136,187,0,0,0,0,0,0,0,0,0,SCN3A,CHEMBL5163,1.0,0.8894376613943495,CHRNA7,CHEMBL2492,1.0,0.7609383676409978,0,0,0,0,0,0,CYP46A1,CHEMBL4523510,1.0,0.0833381779368216,AD3_LOW_GRAPH_SUPPORT,CYP46A1,CHEMBL4523510,1.0,0.0833381779368216,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CYP46A1,CHEMBL4523510,1.0,0.971279373368,0.0034812880765883,20,0,0,0,FYN,CHEMBL1841,1.0,0.901043917182918,APEX1,CHEMBL5619,1.0,1.0,20,20
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,UNII:GLH0314RVC,384,338,46,0,1,0,1,19,363,24,0,0,0,SLC6A9,CHEMBL2337,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,678,21,0,0,0,20,146,197,0,,,,21,0,0,20,146,197,0,0,0,0,0,0,0,0,0,SCN9A,CHEMBL4296,1.0,0.8608069945844451,SLC6A3,CHEMBL238,1.0,0.8152392640970214,0,0,0,0,0,0,SLC6A3,CHEMBL238,1.0,0.9900384257958024,AD3_LOW_GRAPH_SUPPORT,ROS1,CHEMBL5568,2.0,0.6881003947309039,AD3_LOW_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,SLC6A3,CHEMBL238,1.0,1.0,0.5891891891891892,21,0,0,0,TOP2A,CHEMBL1806,1.0,0.9077364993718022,TH,CHEMBL1969,1.0,0.992126,20,20
BLJRIMJGRPQVNF-JTQLQIEISA-N,timolol,UNII:817W3C6175,384,338,46,0,0,0,1,35,348,17,0,0,0,SLC6A1,CHEMBL1903,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,679,36,0,0,0,12,148,188,0,,,,36,0,0,12,148,188,0,0,0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.8312935478006149,SLC6A9,CHEMBL2337,1.0,0.7570147301977738,0,0,0,0,0,0,RXRA,CHEMBL2061,1.0,0.0648130005945883,AD3_LOW_GRAPH_SUPPORT,RXRA,CHEMBL2061,1.0,0.0648130005945883,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.985639686684,0.0,20,0,0,0,EGLN2,CHEMBL3028,1.0,0.901043917182918,AKT3,CHEMBL4816,1.0,1.0,20,20
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,UNII:NGO10K751P,384,338,46,1,0,0,0,13,370,22,0,0,0,PRKDC,CHEMBL3142,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,680,14,0,0,0,19,154,197,0,,,,14,0,0,19,154,197,0,0,0,0,0,0,0,0,0,CACNA1H,CHEMBL1859,1.0,0.7967802153162384,MTOR,CHEMBL2842,1.0,0.7506570059566713,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.3676683629479123,AD2_MEDIUM_GRAPH_SUPPORT,SLC5A1,CHEMBL4979,2.0,0.3589085465653395,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CDK4,CHEMBL331,1.0,0.973890339426,0.0115681233933161,20,0,0,0,SCN3A,CHEMBL5163,1.0,0.8984859597233017,ADA,CHEMBL1910,1.0,1.0,20,20
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,UNII:ZZT404XD09,384,338,46,0,0,0,0,21,363,23,0,0,0,MMP7,CHEMBL4073,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,681,21,0,0,0,19,150,194,0,,,,21,0,0,19,150,194,0,0,0,0,0,0,0,0,0,PTGDS,CHEMBL3430865,1.0,0.8111296289417552,MMP2,CHEMBL333,1.0,0.7205727689337545,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.0163920527592212,AD3_LOW_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,1.0,0.0163920527592212,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CA4,CHEMBL3729,1.0,0.992167101828,0.0,21,0,0,0,DHODH,CHEMBL1966,1.0,0.9200964706910204,METAP2,CHEMBL3922,1.0,1.0,22,20
