ligand_inchikey,drug_names,drug_feature_index,target_chembl_id,gene_symbol,target_feature_index,dtiam_probability,dtiam_validation_calibrated_probability,dtiam_model_version,dtiam_drug_rank,dtiam_target_rank
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL2000,KLKB1,89,0.94524574,0.903575891755971,dtiam_a_kdki_inactive_20260917,10,95
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL2034,NR3C1,100,0.95928913,0.9244658882960625,dtiam_a_kdki_inactive_20260917,7,125
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL208,PGR,116,0.9513171,0.9124540518528536,dtiam_a_kdki_inactive_20260917,8,85
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL280,MMP13,185,0.9719015,0.9444902570648277,dtiam_a_kdki_inactive_20260917,2,140
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL3026,GABRA3,210,0.94817054,0.9078259418689856,dtiam_a_kdki_inactive_20260917,9,387
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL3201,AHR,227,0.96027017,0.9259750891741537,dtiam_a_kdki_inactive_20260917,6,49
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,690,CHEMBL4956,GABRA2,349,0.9639782,0.9317475652324542,dtiam_a_kdki_inactive_20260917,5,452
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1893,SLC18A2,46,0.94711846,0.9062915492051866,dtiam_a_kdki_inactive_20260917,10,187
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1919,CACNA2D1,59,0.9491119,0.9092042919388726,dtiam_a_kdki_inactive_20260917,9,253
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1944,MME,67,0.95790094,0.9223425557742051,dtiam_a_kdki_inactive_20260917,5,73
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1962,GABRA1,72,0.98119384,0.9603381261020666,dtiam_a_kdki_inactive_20260917,3,244
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1972,GRIN2A,76,0.9558535,0.9192361321472476,dtiam_a_kdki_inactive_20260917,6,70
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL1978,CYP19A1,80,0.95112354,0.9121676491750238,dtiam_a_kdki_inactive_20260917,8,149
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL280,MMP13,185,0.9721486,0.9448977991946647,dtiam_a_kdki_inactive_20260917,4,139
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL3026,GABRA3,210,0.9836338,0.9647125997883785,dtiam_a_kdki_inactive_20260917,2,196
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL4296,SCN9A,311,0.95123476,0.9123322118830756,dtiam_a_kdki_inactive_20260917,7,192
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,691,CHEMBL4956,GABRA2,349,0.98805946,0.9729531345740544,dtiam_a_kdki_inactive_20260917,1,249
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL1978,CYP19A1,80,0.36663648,0.33702123810273676,dtiam_a_kdki_inactive_20260917,9,639
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL222,SLC6A2,130,0.6215118,0.5543638210708466,dtiam_a_kdki_inactive_20260917,4,186
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL228,SLC6A4,134,0.68241096,0.6104304739029331,dtiam_a_kdki_inactive_20260917,2,178
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL2326,CA7,141,0.36622146,0.33667848166000275,dtiam_a_kdki_inactive_20260917,10,680
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL284,DPP4,192,0.4319551,0.3911565122051559,dtiam_a_kdki_inactive_20260917,7,554
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL3026,GABRA3,210,0.36754778,0.33777387344862625,dtiam_a_kdki_inactive_20260917,8,714
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL3242,CA12,231,0.6818699,0.6099210454653553,dtiam_a_kdki_inactive_20260917,3,576
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL3729,CA4,267,0.7361107,0.6622018986292217,dtiam_a_kdki_inactive_20260917,1,396
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL4956,GABRA2,349,0.48855615,0.43864179904820605,dtiam_a_kdki_inactive_20260917,6,713
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,692,CHEMBL5705,EGLN3,374,0.5756886,0.5136194566366106,dtiam_a_kdki_inactive_20260917,5,553
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1871,AR,41,0.86610633,0.8013986707654923,dtiam_a_kdki_inactive_20260917,6,230
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1893,SLC18A2,46,0.97844344,0.9555248322363752,dtiam_a_kdki_inactive_20260917,1,60
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1902,FKBP1A,49,0.8901367,0.8303811964947543,dtiam_a_kdki_inactive_20260917,5,69
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1919,CACNA2D1,59,0.9278878,0.8792496334877506,dtiam_a_kdki_inactive_20260917,2,313
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1962,GABRA1,72,0.84715414,0.7794461816390791,dtiam_a_kdki_inactive_20260917,9,558
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL1978,CYP19A1,80,0.91692364,0.8645560279771534,dtiam_a_kdki_inactive_20260917,3,223
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL280,MMP13,185,0.91330737,0.8598078054475173,dtiam_a_kdki_inactive_20260917,4,281
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL3045,PRKCB,212,0.85028267,0.7830205865683306,dtiam_a_kdki_inactive_20260917,8,54
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL4409,PDE10A,318,0.8622815,0.7969088189110224,dtiam_a_kdki_inactive_20260917,7,392
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,693,CHEMBL4956,GABRA2,349,0.84635204,0.7785327611652764,dtiam_a_kdki_inactive_20260917,10,612
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL1919,CACNA2D1,59,0.8723866,0.8088405792909314,dtiam_a_kdki_inactive_20260917,2,397
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL1944,MME,67,0.8213312,0.7506132646554061,dtiam_a_kdki_inactive_20260917,6,264
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL1962,GABRA1,72,0.8174016,0.7463229249221015,dtiam_a_kdki_inactive_20260917,7,586
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL1997,SLC29A1,87,0.79726326,0.7246985811063118,dtiam_a_kdki_inactive_20260917,10,392
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL280,MMP13,185,0.93281865,0.8860168045524087,dtiam_a_kdki_inactive_20260917,1,257
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL3242,CA12,231,0.8003261,0.7279499484968531,dtiam_a_kdki_inactive_20260917,9,473
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL4235,HSD11B1,306,0.81188506,0.7403401530208468,dtiam_a_kdki_inactive_20260917,8,361
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL4296,SCN9A,311,0.83817077,0.7692838481839914,dtiam_a_kdki_inactive_20260917,5,343
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL4794,TRPV1,340,0.84952366,0.7821516868006921,dtiam_a_kdki_inactive_20260917,4,207
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,694,CHEMBL4956,GABRA2,349,0.8505972,0.7833809865672094,dtiam_a_kdki_inactive_20260917,3,609
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL1893,SLC18A2,46,0.9051309,0.8492354329946923,dtiam_a_kdki_inactive_20260917,10,295
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL1980,SCN5A,81,0.91110444,0.8569375600325666,dtiam_a_kdki_inactive_20260917,6,70
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL2326,CA7,141,0.9451481,0.9034348503264832,dtiam_a_kdki_inactive_20260917,3,176
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL2337,SLC6A9,146,0.9065522,0.8510575468818043,dtiam_a_kdki_inactive_20260917,9,158
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL3242,CA12,231,0.9222293,0.8716083570389358,dtiam_a_kdki_inactive_20260917,5,290
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL4296,SCN9A,311,0.95356697,0.9158008882733506,dtiam_a_kdki_inactive_20260917,2,180
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL4409,PDE10A,318,0.9420418,0.8989743612660853,dtiam_a_kdki_inactive_20260917,4,265
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL4956,GABRA2,349,0.97891384,0.9563399313002806,dtiam_a_kdki_inactive_20260917,1,374
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL5163,SCN3A,355,0.90734726,0.8520796503720075,dtiam_a_kdki_inactive_20260917,8,124
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,695,CHEMBL5451,SCN10A,365,0.9089362,0.8541284402761165,dtiam_a_kdki_inactive_20260917,7,95
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL1919,CACNA2D1,59,0.9900511,0.9768223207787364,dtiam_a_kdki_inactive_20260917,6,19
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL1962,GABRA1,72,0.9972279,0.9921869754072467,dtiam_a_kdki_inactive_20260917,2,4
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL1978,CYP19A1,80,0.985542,0.9682123093117676,dtiam_a_kdki_inactive_20260917,10,24
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL1994,NR3C2,86,0.991689,0.9800999558891266,dtiam_a_kdki_inactive_20260917,5,2
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL2034,NR3C1,100,0.9896543,0.9760420216142334,dtiam_a_kdki_inactive_20260917,7,6
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL3026,GABRA3,210,0.9959007,0.9890909150488614,dtiam_a_kdki_inactive_20260917,3,9
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL3242,CA12,231,0.9870236,0.9709838762237478,dtiam_a_kdki_inactive_20260917,8,25
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL4409,PDE10A,318,0.99190533,0.9805402319723223,dtiam_a_kdki_inactive_20260917,4,21
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL4822,BACE1,343,0.98591244,0.9689005901618793,dtiam_a_kdki_inactive_20260917,9,20
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,696,CHEMBL4956,GABRA2,349,0.9973365,0.9924491422166551,dtiam_a_kdki_inactive_20260917,1,12
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL1782,FDPS,17,0.71953446,0.645949930293853,dtiam_a_kdki_inactive_20260917,9,330
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL1829,HDAC3,27,0.76405114,0.6902216613310993,dtiam_a_kdki_inactive_20260917,8,260
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL205,CA2,107,0.96816003,0.938398156301187,dtiam_a_kdki_inactive_20260917,1,22
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL2179,GBA1,123,0.8074137,0.7355243185626572,dtiam_a_kdki_inactive_20260917,6,253
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL2326,CA7,141,0.9676827,0.9376309783175012,dtiam_a_kdki_inactive_20260917,2,103
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL261,CA1,171,0.9074558,0.8522193423139021,dtiam_a_kdki_inactive_20260917,5,28
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL3192,HDAC8,226,0.76629907,0.6925129278800631,dtiam_a_kdki_inactive_20260917,7,216
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL3242,CA12,231,0.9274782,0.8786921474942073,dtiam_a_kdki_inactive_20260917,3,275
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL3729,CA4,267,0.9166338,0.8641737310140696,dtiam_a_kdki_inactive_20260917,4,139
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,697,CHEMBL4588,MMP8,329,0.7025143,0.6295225161673796,dtiam_a_kdki_inactive_20260917,10,394
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1287628,NOX1,8,0.96067536,0.9266005673313783,dtiam_a_kdki_inactive_20260917,10,60
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1844,CSF1R,32,0.9632234,0.9305635159198896,dtiam_a_kdki_inactive_20260917,9,26
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1862,ABL1,38,0.969325,0.9402798431685728,dtiam_a_kdki_inactive_20260917,8,15
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1919,CACNA2D1,59,0.9695759,0.9406868156226398,dtiam_a_kdki_inactive_20260917,7,159
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1962,GABRA1,72,0.97252744,0.9455238865298784,dtiam_a_kdki_inactive_20260917,5,314
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL1997,SLC29A1,87,0.97059476,0.9423462116113576,dtiam_a_kdki_inactive_20260917,6,89
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL280,MMP13,185,0.9764761,0.9521494201828772,dtiam_a_kdki_inactive_20260917,3,115
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL3026,GABRA3,210,0.9820551,0.9618702933874148,dtiam_a_kdki_inactive_20260917,1,215
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL4296,SCN9A,311,0.97614557,0.9515874690928423,dtiam_a_kdki_inactive_20260917,4,91
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,698,CHEMBL4409,PDE10A,318,0.97977346,0.9578379039499038,dtiam_a_kdki_inactive_20260917,2,101
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL1861,HPD,37,0.7811629,0.7078132040989157,dtiam_a_kdki_inactive_20260917,8,374
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL1944,MME,67,0.80448747,0.7323884364897781,dtiam_a_kdki_inactive_20260917,4,283
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL1962,GABRA1,72,0.8838266,0.8226332393302839,dtiam_a_kdki_inactive_20260917,3,523
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL1978,CYP19A1,80,0.7663043,0.6925182809887968,dtiam_a_kdki_inactive_20260917,9,418
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL3026,GABRA3,210,0.8889569,0.82892457983511,dtiam_a_kdki_inactive_20260917,2,507
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL3242,CA12,231,0.785355,0.7121772722698739,dtiam_a_kdki_inactive_20260917,7,490
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL4235,HSD11B1,306,0.7871163,0.7140175345342907,dtiam_a_kdki_inactive_20260917,6,396
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL4588,MMP8,329,0.7516526,0.6776856301271451,dtiam_a_kdki_inactive_20260917,10,345
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL4956,GABRA2,349,0.93834543,0.8937318373169446,dtiam_a_kdki_inactive_20260917,1,518
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,699,CHEMBL5705,EGLN3,374,0.79391724,0.7211612687509187,dtiam_a_kdki_inactive_20260917,5,305
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1847,GABRB3,34,0.81389356,0.7425130582321239,dtiam_a_kdki_inactive_20260917,9,320
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1893,SLC18A2,46,0.87235296,0.808800506975936,dtiam_a_kdki_inactive_20260917,5,356
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1899,HTR3A,47,0.87803805,0.8156147847016791,dtiam_a_kdki_inactive_20260917,4,13
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1919,CACNA2D1,59,0.8578874,0.7917888732550574,dtiam_a_kdki_inactive_20260917,6,418
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1962,GABRA1,72,0.9476024,0.90699653588898,dtiam_a_kdki_inactive_20260917,3,411
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL1972,GRIN2A,76,0.81582516,0.74460853472199,dtiam_a_kdki_inactive_20260917,8,328
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL3026,GABRA3,210,0.9642653,0.9321992364299018,dtiam_a_kdki_inactive_20260917,2,321
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL4235,HSD11B1,306,0.7877077,0.7146363354491798,dtiam_a_kdki_inactive_20260917,10,394
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL4296,SCN9A,311,0.85247797,0.7855400240837282,dtiam_a_kdki_inactive_20260917,7,331
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,700,CHEMBL4956,GABRA2,349,0.979241,0.9569087546804488,dtiam_a_kdki_inactive_20260917,1,371
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL1903,SLC6A1,50,0.98373836,0.9649024591302108,dtiam_a_kdki_inactive_20260917,5,7
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL1919,CACNA2D1,59,0.9754314,0.950377959760639,dtiam_a_kdki_inactive_20260917,7,122
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL1978,CYP19A1,80,0.9585005,0.9232578944402435,dtiam_a_kdki_inactive_20260917,9,134
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL1997,SLC29A1,87,0.9583997,0.9231038356145909,dtiam_a_kdki_inactive_20260917,10,131
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL222,SLC6A2,130,0.9974909,0.9928245980566522,dtiam_a_kdki_inactive_20260917,2,3
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL228,SLC6A4,134,0.99762595,0.9931559220698076,dtiam_a_kdki_inactive_20260917,1,5
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL2337,SLC6A9,146,0.9895824,0.9759011893434738,dtiam_a_kdki_inactive_20260917,3,16
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL238,SLC6A3,150,0.9878989,0.9726460611866132,dtiam_a_kdki_inactive_20260917,4,7
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL3729,CA4,267,0.96760046,0.9374989906992877,dtiam_a_kdki_inactive_20260917,8,36
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,701,CHEMBL4296,SCN9A,311,0.9812315,0.9604048777537111,dtiam_a_kdki_inactive_20260917,6,56
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL1829,HDAC3,27,0.6951119,0.6224547769290107,dtiam_a_kdki_inactive_20260917,9,354
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL1871,AR,41,0.7556678,0.6817268892643062,dtiam_a_kdki_inactive_20260917,5,363
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL1962,GABRA1,72,0.81535727,0.7441004224425557,dtiam_a_kdki_inactive_20260917,4,587
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL1978,CYP19A1,80,0.73295134,0.6590841269647786,dtiam_a_kdki_inactive_20260917,7,446
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL2148,JAK3,120,0.72767574,0.6538994607647884,dtiam_a_kdki_inactive_20260917,8,292
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL3026,GABRA3,210,0.86426467,0.7992328716288246,dtiam_a_kdki_inactive_20260917,2,535
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL3242,CA12,231,0.69150466,0.6190268044071983,dtiam_a_kdki_inactive_20260917,10,569
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL3535,PDE9A,251,0.74935955,0.6753854408096824,dtiam_a_kdki_inactive_20260917,6,381
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL4956,GABRA2,349,0.90367216,0.8473718517710987,dtiam_a_kdki_inactive_20260917,1,565
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,702,CHEMBL5705,EGLN3,374,0.8202855,0.7494692037860414,dtiam_a_kdki_inactive_20260917,3,280
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL1962,GABRA1,72,0.96579874,0.9346236020879287,dtiam_a_kdki_inactive_20260917,6,346
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL1978,CYP19A1,80,0.98440564,0.96611926305369,dtiam_a_kdki_inactive_20260917,2,32
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL1994,NR3C2,86,0.9780975,0.954927414713971,dtiam_a_kdki_inactive_20260917,3,50
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL2034,NR3C1,100,0.9865156,0.9700278293647585,dtiam_a_kdki_inactive_20260917,1,15
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL208,PGR,116,0.96577525,0.9345863180769457,dtiam_a_kdki_inactive_20260917,7,57
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL280,MMP13,185,0.95770824,0.9220489149430273,dtiam_a_kdki_inactive_20260917,8,190
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL2954,CTSS,199,0.9761334,0.9515668219965735,dtiam_a_kdki_inactive_20260917,4,29
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL4296,SCN9A,311,0.95229644,0.9139069461309517,dtiam_a_kdki_inactive_20260917,10,186
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL4409,PDE10A,318,0.9568178,0.9206955065274312,dtiam_a_kdki_inactive_20260917,9,216
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,703,CHEMBL4956,GABRA2,349,0.96658754,0.9358788072718136,dtiam_a_kdki_inactive_20260917,5,442
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL1847,GABRB3,34,0.9675493,0.9374169609905921,dtiam_a_kdki_inactive_20260917,9,66
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL1919,CACNA2D1,59,0.97836584,0.9553906663992273,dtiam_a_kdki_inactive_20260917,6,95
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL1962,GABRA1,72,0.9948916,0.9868413555870836,dtiam_a_kdki_inactive_20260917,2,27
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL280,MMP13,185,0.98375434,0.9649314869131252,dtiam_a_kdki_inactive_20260917,4,61
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL286,REN,195,0.9634971,0.9309923389319655,dtiam_a_kdki_inactive_20260917,10,23
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL3026,GABRA3,210,0.99272144,0.9822188534765078,dtiam_a_kdki_inactive_20260917,3,52
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL4296,SCN9A,311,0.9734423,0.9470424664512678,dtiam_a_kdki_inactive_20260917,7,108
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL4409,PDE10A,318,0.98250186,0.9626700381194969,dtiam_a_kdki_inactive_20260917,5,86
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL4822,BACE1,343,0.9688442,0.9395015859197612,dtiam_a_kdki_inactive_20260917,8,56
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,704,CHEMBL4956,GABRA2,349,0.99526185,0.9876580335787419,dtiam_a_kdki_inactive_20260917,1,58
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,705,CHEMBL1937,HDAC2,65,0.83205676,0.7624498384377245,dtiam_a_kdki_inactive_20260917,9,190
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,705,CHEMBL1994,NR3C2,86,0.9077589,0.8526096223322398,dtiam_a_kdki_inactive_20260917,2,222
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,705,CHEMBL2034,NR3C1,100,0.8566125,0.790310853021195,dtiam_a_kdki_inactive_20260917,4,272
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,705,CHEMBL2189110,EZH2,125,0.8349215,0.7656438387688446,dtiam_a_kdki_inactive_20260917,8,212
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,705,CHEMBL242,ESR2,155,0.8351019,0.7658454739413484,dtiam_a_kdki_inactive_20260917,7,94
