drug_id,name,smiles,native_feature_index,lmdb_key,geometry_source,source_record_sha256
KJADKKWYZYXHBB-XBWDGYHZSA-N,topiramate,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,44860,000277,existing_independent_ETKDG,5e9971d22afb865f857641395afc1cb85466c933f8247efbe44ab6394a8fa688
KJFBVJALEQWJBS-XUXIUFHCSA-N,maribavir,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,34623,000278,existing_independent_ETKDG,4c2b554ad250bbf4848dc6c9413d1251a7cfccf281bb913daf641a955adfa918
KJHKTHWMRKYKJE-SUGCFTRWSA-N,lopinavir,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,202496,000279,existing_independent_ETKDG,a956d061568776a81eefd194e07639b187ad11075ca820cb2805af0a91008e5d
KKGQTZUTZRNORY-UHFFFAOYSA-N,fingolimod,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,55053,000280,existing_independent_ETKDG,0cecc9c6839f1a4618f31156d6dbb90f18382f289b1f2201b8b0f0949b4267f9
KPBZROQVTHLCDU-UHFFFAOYSA-N,clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,52757,000281,existing_independent_ETKDG,7854380d918047eb982ea65dc1685eac31a251802bd6f6c861fa4353c5236384
KPVIXBKIJXZQJX-CSOZIWFHSA-N,lefamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12420,000282,existing_independent_ETKDG,3bf61639275ecf6510a882ce0bcbd00fa3884dc199f8cd821f360571787ef5af
KPWSJANDNDDRMB-QAQDUYKDSA-N,cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,88340,000283,existing_independent_ETKDG,439703c416b6e5fca9d1b5da53e688d54308d3bd8c4b25515faa23a3d67ce1a3
KPYSYYIEGFHWSV-UHFFFAOYSA-N,baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,246868,000284,existing_independent_ETKDG,714f35f0ac2775d687c35a46b9b880acaa9c9419d52b0ffce9a7d637248c2fd3
KQKPFRSPSRPDEB-UHFFFAOYSA-N,sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,107633,000285,existing_independent_ETKDG,e9e0e82c7b6c62eb6e9862e3a631123d2ae08321a73b4039c564023f715b6878
KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,252637,000286,existing_independent_ETKDG,fb520221fed16e864c9c1de4830c8f9a1f64c45a1ac9fd729fb63f1e6dd1a053
KSGXQBZTULBEEQ-UHFFFAOYSA-N,dabigatran etexilate,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,55459,000287,existing_independent_ETKDG,c45b285691ce059977596d4552e11a725c9de99210cda70f75834e701dba7604
KSMAGQUYOIHWFS-UHFFFAOYSA-N,lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,41429,000288,existing_independent_ETKDG,964805aee720094f36e8e3dd30dc5da5927ce72f1874bc89691afdee4a97ac4d
KTEIFNKAUNYNJU-GFCCVEGCSA-N,crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,166835,000289,existing_independent_ETKDG,8c2488722d4176089359b50adc381731dbc5d1e2571a2f7063f4a18b5087a4e9
KTUFNOKKBVMGRW-UHFFFAOYSA-N,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,197500,000290,existing_independent_ETKDG,a231cf4c80c44f422cb15ca6a2b9a5fe1254d11e7260190dfab7f1be87fccaf1
KVWDHTXUZHCGIO-UHFFFAOYSA-N,olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,191258,000291,existing_independent_ETKDG,e4a840414dbb46baa88311a61d7ae7df5b9481c41fe8498ca4c234ddebb65d24
KWGRBVOPPLSCSI-WCBMZHEXSA-N,pseudoephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,107845,000292,existing_independent_ETKDG,63b6155190ce05d944eb614bf4816ff94e598c53cd4638a518ec1281054373b4
KWGRBVOPPLSCSI-WPRPVWTQSA-N,ephedrine,CN[C@@H](C)[C@H](O)c1ccccc1,107846,000293,existing_independent_ETKDG,856656e0830ca7a983069419d05d7b67f8015445cfa38aa17f87212e910ee27a
KWTSXDURSIMDCE-QMMMGPOBSA-N,dextroamphetamine;lisdexamfetamine,C[C@H](N)Cc1ccccc1,171529,000294,existing_independent_ETKDG,98594753ecb46396358a36a173dd1ecac7b6750c1c786981309f046aed81088e
KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CC(N)Cc1ccccc1,40515,000295,existing_independent_ETKDG,1998395068dc784f8557e260f7909cd05502adcaa003f820f6cc39adc3ab8040
KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,77108,000296,existing_independent_ETKDG,8023a1fab18a0a5d3375eaff2a9a26817ca40050e670577f3bf43841a12b24b1
KXNPVXPOPUZYGB-IOVMHBDKSA-N,argatroban,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,48655,000297,existing_independent_ETKDG,d8a0f1e35b1bde2ab2c8fdfe9a143a82c2adc1c353bb261ed601e147e130c89e
KYYIDSXMWOZKMP-UHFFFAOYSA-N,desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,89673,000298,existing_independent_ETKDG,e14e13357d97a92b514eea5fb5f48800bd88dc4b158063aba4f3f39936e7bfb4
LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,241699,000299,existing_independent_ETKDG,1c870290c67aa0ad4986f1e09453315c0cff674f195108c94b47ad1ed3ce2dbd
LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,COC(=O)/C=C/C(=O)OC,109951,000300,existing_independent_ETKDG,f00c3da3a2f98fe3bc17b2b6e3bbc7cdd6f6b9b572c05dd7e79ba9425af643c2
LDEKQSIMHVQZJK-CAQYMETFSA-N,tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,34786,000301,existing_independent_ETKDG,49f3afb3c251d66cf23b248b556718da3807a3d997823f7a425ab9b20f2a9f12
LEBVLXFERQHONN-UHFFFAOYSA-N,bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,56498,000302,existing_independent_ETKDG,65470da3670770159e9dde9b7fccd13ef9295a59894b755ffbcddb0283852e78
LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,177089,000303,existing_independent_ETKDG,2a1bd3eb2bf0788604e51b7e1c49a9492e52ae2a9fca42cfbe714573c9ded9e7
LEZWWPYKPKIXLL-UHFFFAOYSA-N,econazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,218131,000304,existing_independent_ETKDG,c70ec263d3dbe0ca0d20203d9966e75cf5c25f2beec1cc40e70e2c841828ebc3
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,OB1OCc2cc(F)ccc21,302363,000305,existing_independent_ETKDG,1b8be696ba2bf97d742963609a6ba2a66464a75fc99eaba14e6ddd2b53469343
LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,22604,000306,existing_independent_ETKDG,4cb22583daf6132f396fa5ece715b9e276ce23041feb505dadc63964d3b016f9
LIENCHBZNNMNKG-OJFNHCPVSA-N,nirmatrelvir,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,24123,000307,existing_independent_ETKDG,18e987cfd892732f758eef0043f2dccc6bb014ee527304a326eaf9c7f3bee6c6
LIOLIMKSCNQPLV-UHFFFAOYSA-N,capmatinib,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,104355,000308,existing_independent_ETKDG,b98c8dafeca6d701a5bcdb7ff3f07b96d620c91ffc321c9b67a3f92b7afe851c
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,trametinib,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,18267,000309,existing_independent_ETKDG,13579af26a85df22694c531fb158ad2db72ba16effac0048253cc4f1d515abeb
LKJPYSCBVHEWIU-UHFFFAOYSA-N,bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,41106,000310,existing_independent_ETKDG,4cd15aa1ec0d2ea8243e08fc94fd58a9957480d3b1dacf171975d96d95436258
LLPOLZWFYMWNKH-CMKMFDCUSA-N,hydrocodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150302,000311,existing_independent_ETKDG,69219ad3ad4fa3631ceb0b451608ba219e1ae13cb6a4a33700d6e9490d30ad06
LMMJFBMMJUMSJS-UHFFFAOYSA-N,avutometinib,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,107679,000312,existing_independent_ETKDG,20cb02039096dc4bad139650c7ed1ff5cc60224739aebb5a1afa95bb27135f28
LOMMPXLFBTZENJ-ZACQAIPSSA-N,belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,163278,000313,existing_independent_ETKDG,f577a414adba3783a9c6266be39c008ba6d31b8f9396d7bed8575b473fe6f4da
LOUPRKONTZGTKE-LHHVKLHASA-N,quinidine,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,12403,000314,PubChem3D_exact_InChIKey_after_4_failed_ETKDG_attempts,19851f8db5a5b801b3fa0ddeda7379855c61f3c806ed12642eac3937b84758b3
LOWWYYZBZNSPDT-ZBEGNZNMSA-N,delgocitinib,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,173925,000315,existing_independent_ETKDG,22437e51469d22828a76196e5b3efb7a8b5d1785abd687ca12d9ae2cb38c70a2
LPAUOXUZGSBGDU-STDDISTJSA-N,ponesimod,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,51993,000316,existing_independent_ETKDG,faf12e1156411160b18975731fd6a78a505c19f38ef5994eb71cd24cfd39b2eb
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,tazobactam,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,175716,000317,existing_independent_ETKDG,19ebddf42d9b6f02cccf6ff74fd22240358c95bbc73641eeea4c235b1527334f
LRFKWQGGENFBFO-IBGZPJMESA-N,fingolimod,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,55060,000318,existing_independent_ETKDG,5da5cc9e765ccb955908c86576088576bb38cd7525d0e55df0df455b978d93d5
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,amoxicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,45018,000319,existing_independent_ETKDG,61b2108c2b17cb3fb78a63391c4cb5f379bfe62bce5b26a1a61cfd391bc045e6
LTXBFJFJUIJOQE-GOSISDBHSA-N,netarsudil,NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,247624,000320,existing_independent_ETKDG,96b9ad5662d7fe1e0362722ceb92700e10afaff48e6ad2d52411afc7fa04360a
LTXREWYXXSTFRX-QGZVFWFLSA-N,linagliptin,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,13607,000321,existing_independent_ETKDG,48c4aef434b41ccff8e05b03050288d9158f9340fde035b461256da1f8df8f0c
LUKZNWIVRBCLON-GXOBDPJESA-N,ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,29486,000322,existing_independent_ETKDG,8e18e6d25081a5d5bdfec96cf0b370cd6a051e31a164e4ec0f6704bc01ba814e
LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,303417,000323,existing_independent_ETKDG,72f5963578abad5d9daecea41a0bff0bbfea36a4daafc2dce873707ffba5adb5
LUZRJRNZXALNLM-JGRZULCMSA-N,dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,101888,000324,existing_independent_ETKDG,40f5e696f91ddc2235df1fe1c4018803aa247d58f8154ab7910c1522fa85521e
LVXJQMNHJWSHET-AATRIKPKSA-N,dacomitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,136562,000325,existing_independent_ETKDG,f778118d8be16179529a8df8be7461191327b7e79aaa947200fad065c2aa726b
LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4099,000326,existing_independent_ETKDG,94a096d5ebbf6de980279f5550265cc455c963e1d3eddd0d0b0e9cd1d306c1d0
LXBIFEVIBLOUGU-DPYQTVNSSA-N,migalastat,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,303804,000327,existing_independent_ETKDG,209c02030f3e667b741c7589b519507f102fb3da13faf265b2c7efcd246ad928
LXMSZDCAJNLERA-ZHYRCANASA-N,spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,19643,000328,existing_independent_ETKDG,762e5da9fbacbeab0dc50207226e57455caaa976604376b59069b0ecc35aa928
LZFZMUMEGBBDTC-QEJZJMRPSA-N,enalapril,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,172112,000329,existing_independent_ETKDG,a8f528adaa91ef2882c16757b5d93f9c02ffcb911bd84c4f91bb30d2bd19e0c4
MAEIEVLCKWDQJH-UHFFFAOYSA-N,bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,56899,000330,existing_independent_ETKDG,183b14031418eeca1caf8b1ea615fb036edc7ea2d163790b0d070b7271df12f3
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,268912,000331,existing_independent_ETKDG,901238cec682e8eb0561d4ae1ba01d712a56f0119b671b3a512e4e62ee5ba556
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,98244,000332,existing_independent_ETKDG,3dec9b168663fb16d6c7c40dcb0d0ff9b4a52c15c20a5e1f3ec002fbc41e6ad9
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,257206,000333,existing_independent_ETKDG,73fd307ec2443ae047fbaa93f67fc45fb5cf5729e6382db5fc57a11b64e092a1
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,74541,000334,existing_independent_ETKDG,f9dcc8210136bc39d54df9e9b1c2e66901f550022a7c5cfce3342ecc6c3cd20b
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,69919,000335,existing_independent_ETKDG,28d84b70277c5d209c92b84835f43aac54d127453724539ca9d6a9e98532bf99
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,3272,000336,existing_independent_ETKDG,7affc92686d4f9824e21ced68891bfe57a174a88d4b8108cc9f3be1d59abedd8
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,176362,000337,existing_independent_ETKDG,b97d4c89b247424cd76faac2a959518b6fcabea099c62ef2c210d7da3f590783
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,C#CCN(C)[C@H](C)Cc1ccccc1,730,000338,existing_independent_ETKDG,fcf91e17984df343fceaf9ef7c93d74700f589b9ac20e227ae26e6f8876aada8
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,24244,000339,existing_independent_ETKDG,972cceff7098ff22ff42ce2602abc585609fb53017a85cabd2466637aee6a89c
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,252066,000340,existing_independent_ETKDG,b3d0c6e8a90ec0d7539de6eb680efb410c8fdbbf97b1a7ca98f752a01f39355e
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,180923,000341,existing_independent_ETKDG,6be09dff450799f655a0ea20dbc95d496871dd4e2080ef133ca2d8a6a0cc63e0
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,180922,000342,existing_independent_ETKDG,0851c844f51d33f6a2d13b9c26f17cb57574f96aa0ce638fea923d16a5d837b6
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,26238,000343,existing_independent_ETKDG,7fdb0285c7542afe04821142fdd5c6365a490fad93ad09b2515f65a1583a2dc3
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,135347,000344,existing_independent_ETKDG,4c123a428c11efdabbc799faa8d3efac612984d6d744ae8ae328dbc6f03f455b
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,306547,000345,existing_independent_ETKDG,fd05040ff64ca6c7c3e9d27c72a4cb5a465f873d915da05885b4aae974a13194
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,34689,000346,existing_independent_ETKDG,1a41833e753344051477f8d99522e1c141892aac1d9f20ecaffa6c61416528a3
MKUXAQIIEYXACX-UHFFFAOYSA-N,acyclovir,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,257670,000347,existing_independent_ETKDG,fa53bb83d82abdb985dd79d62852305ed065e513ea9ba1131893aeb0c5c7971c
MKXZASYAUGDDCJ-NJAFHUGGSA-N,dextromethorphan,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,149938,000348,existing_independent_ETKDG,7d8f4814cb5529da42e7355f7228fcccd930cd5e954c09653617eca15cd119b6
MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30519,000349,existing_independent_ETKDG,0483a054a0101429667eb7a20c2c47e48b847935089b453fe030abe1af96ac48
MLDQJTXFUGDVEO-UHFFFAOYSA-N,sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,104155,000350,existing_independent_ETKDG,8df2edae1e0fb9a6f3e4bf196cb7ab40b709c4c17588d84bde4975cc75fa051d
MLYYVTUWGNIJIB-BXKDBHETSA-N,cefazolin,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,215994,000351,existing_independent_ETKDG,3473bf24769699c797a76cd3eda2dbffda3917e03d86d9275a732407d8f6f42a
MNDBXUUTURYVHR-UHFFFAOYSA-N,roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,275929,000352,existing_independent_ETKDG,f5653bf744440aa1009b005c6c5bd232ee912897959ce2d75d30eca44ec8f5d0
MOTJMGVDPWRKOC-QPVYNBJUSA-N,atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,56299,000353,existing_independent_ETKDG,171281a9a1b2b350a3fc5ae150d61b3d2069e4f37a8558872fe391f07c9b581e
MOYKHGMNXAOIAT-JGWLITMVSA-N,isosorbide dinitrate,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],298460,000354,existing_independent_ETKDG,6037361bfca9abdb7705518549e9741c7e1bcab9019a37ffbfd133563af004a0
MQJKPEGWNLWLTK-UHFFFAOYSA-N,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,255329,000355,existing_independent_ETKDG,7837534d122fc17147e105d1426dc9dd6cf112b7bde024ac5ae665c974f10c3d
MQOBSOSZFYZQOK-UHFFFAOYSA-N,choline fenofibrate;fenofibrate,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,28477,000356,existing_independent_ETKDG,c725f3e7b579d6e0922f60583ef3a55838d468e27582f0f2d7a076dce8ba8bec
MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,196808,000357,existing_independent_ETKDG,47bea81bcec8d36df6b0840c0fa7c6159388e6fcabf2d8d19711b7544edcdfd2
MSYKRHVOOPPJKU-BDAKNGLRSA-N,brivaracetam,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,60775,000358,existing_independent_ETKDG,de0dac012f82fb2d2af4e7189f1dcbeaf966e9d1607d353f6652f9b250b6f7ca
MUGXRYIUWFITCP-PGRDOPGGSA-N,lemborexant,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,213857,000359,existing_independent_ETKDG,17f2f336e2cf38e4bbbc7d6936d076aa3c2f49b2d78b7eb871f95eb92eb4cb05
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,176753,000360,existing_independent_ETKDG,eba3e8546a1d7a8df5f9e755fba78c8e77656274a35d65974a728f9341551776
MVGWUTBTXDYMND-QGZVFWFLSA-N,etrasimod,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,283591,000361,existing_independent_ETKDG,6adde3f0028aa6c835c6450110d680a4c9d92b39a6147889266a921593c04913
MVRHVFSOIWFBTE-INIZCTEOSA-N,elexacaftor,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,215213,000362,existing_independent_ETKDG,80bfeb55ea5f511483c550af6fec07bb9d68fdeb8effd7dc86992db5878d4714
MVWVFYHBGMAFLY-UHFFFAOYSA-N,ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,291767,000363,existing_independent_ETKDG,a66183016fa86bf826021d1a48893e2a1a2b91c5dddf1e97ea773ffd77aa3faa
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,49594,000364,existing_independent_ETKDG,503c625aa7225570207c9684403765b57a412b67a1730b5b66132a35567d5825
MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,41730,000365,existing_independent_ETKDG,f9a18af0aad27f7bcb620558fc342c4f9ae886745670ec75e43daf5f70709341
MWTBKTRZPHJQLH-UHFFFAOYSA-N,alcaftadine,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,97292,000366,existing_independent_ETKDG,392a186f69e1c51ba6afbc7e3edbc512ed024ef89f67090eb30d716c63feff32
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,000367,existing_independent_ETKDG,95e8c1ed823ac597e6624fd0fcf59e79c3c11adfb38a3ee84e507fb85626d4b2
MYSWGUAQZAJSOK-UHFFFAOYSA-N,ciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,285997,000368,existing_independent_ETKDG,92fcb92cacabda99c19fc14193f241eff98a1d7e88fd0f519a1f6c83f64e4bbd
