source_kind,target_chembl_id,parent_molregno,parent_molecule_chembl_id,parent_standard_inchi_key,min_document_year,max_document_year,mean_pchembl,min_pchembl,max_pchembl,calibration_label,assay_ids
chembl37_comprehensive,CHEMBL1908389,2834299.0,CHEMBL5394131,QUXMELARKXTWBJ-UHFFFAOYSA-N,2018.0,2023.0,6.69,6.07,7.31,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2838041.0,CHEMBL5397873,PBGYQVNFXQACEE-UHFFFAOYSA-N,2018.0,2023.0,7.095,6.3,7.89,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2845456.0,CHEMBL5405288,WRFWYIDHBLUGOI-UHFFFAOYSA-N,2018.0,2023.0,7.225,6.31,8.14,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2853082.0,CHEMBL5412914,SQLZBMRCYZHGQH-UHFFFAOYSA-N,2018.0,2023.0,7.165,6.37,7.96,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2860056.0,CHEMBL5419888,BSZDQUPRFFLOJT-UHFFFAOYSA-N,2018.0,2023.0,8.526666666666667,7.41,9.21,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2862309.0,CHEMBL5422141,YAYNYEURQAEQDE-UHFFFAOYSA-N,2018.0,2023.0,7.26,6.44,8.08,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2863550.0,CHEMBL5423382,LLEUSGWCBPHXJX-UHFFFAOYSA-N,2018.0,2023.0,7.2,6.18,8.22,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2876895.0,CHEMBL5436727,UZBGEWLDZRCMQZ-UHFFFAOYSA-N,2018.0,2023.0,7.26,6.58,7.94,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL1908389,2880036.0,CHEMBL5439868,ACVAPYGCKDDHQE-UHFFFAOYSA-N,2018.0,2023.0,6.395,5.61,7.18,positive,"2325189,2588733"
chembl37_comprehensive,CHEMBL5285,693556.0,CHEMBL1231206,CMWRPDHVGMHLSZ-GFCCVEGCSA-N,2010.0,2024.0,7.22,7.22,7.22,positive,"2257894,2406012,2543329"
chembl37_comprehensive,CHEMBL5285,2126088.0,CHEMBL3916717,YIDDLAAKOYYGJG-UHFFFAOYSA-N,2017.0,2024.0,8.084666666666667,5.12,9.0,positive,"1636848,1750001,1824446,1972810,2032756,2072009,2128479,2128481,2336110,2385319,2385451,2433789"
chembl37_comprehensive,CHEMBL5285,2520317.0,CHEMBL4783726,ZGCMQKWOUIMBEP-UHFFFAOYSA-N,2020.0,2023.0,8.335,8.13,8.54,positive,"2032805,2345522"
chembl37_comprehensive,CHEMBL2637,1279264.0,CHEMBL1950289,IBGLGMOPHJQDJB-IHRRRGAJSA-N,2017.0,2024.0,8.61,8.22,9.0,positive,"1642950,2385420"
chembl37_comprehensive,CHEMBL2637,1819303.0,CHEMBL3355177,ILUOKEKSMZBBQY-UHFFFAOYSA-N,2014.0,2025.0,7.093333333333334,5.84,7.8,positive,"1442572,1442589,2641154"
chembl37_comprehensive,CHEMBL2637,1819307.0,CHEMBL3355181,XDNOBDTYZKRSTK-UHFFFAOYSA-N,2014.0,2023.0,6.306666666666668,5.72,6.69,positive,"1442572,1442589,2452147"
chembl37_comprehensive,CHEMBL2637,2377990.0,CHEMBL4470981,HNOFQKYBQYGFNQ-YPKPFQOOSA-N,2019.0,2023.0,7.2,7.0,7.4,positive,"1860609,2452155"
chembl37_comprehensive,CHEMBL2637,2500978.0,CHEMBL4753641,FPVKFPPNOMNINZ-UHFFFAOYSA-N,2021.0,2023.0,6.665,5.87,7.46,positive,"2069397,2452147"
chembl37_comprehensive,CHEMBL2637,2515236.0,CHEMBL4778645,ANCCTLHKRLRSAF-UHFFFAOYSA-N,2021.0,2023.0,6.59,5.7,7.48,positive,"2069397,2452147"
chembl37_comprehensive,CHEMBL2637,2520683.0,CHEMBL4784092,JRCVTCDIBTUNEL-UHFFFAOYSA-N,2021.0,2023.0,6.37,5.57,7.17,positive,"2069397,2452147"
chembl37_comprehensive,CHEMBL2637,2761855.0,CHEMBL5190624,IHKVJMUPCKDKOP-QGZVFWFLSA-N,2022.0,2023.0,6.42,6.2,6.64,positive,"2232247,2452152"
chembl37_comprehensive,CHEMBL2637,2840698.0,CHEMBL5400530,JLBWDBPHKABVBE-UHFFFAOYSA-N,2019.0,2023.0,6.865,6.54,7.19,positive,"2374378,2591151"
chembl37_comprehensive,CHEMBL2637,2862561.0,CHEMBL5422393,QUAMEPWGALLEMV-UHFFFAOYSA-N,2019.0,2023.0,6.785,6.38,7.19,positive,"2374378,2591151"
chembl37_comprehensive,CHEMBL2637,2865750.0,CHEMBL5425582,SVUITGIIKADDAF-UHFFFAOYSA-N,2019.0,2023.0,6.130000000000001,5.07,7.19,positive,"2374378,2591151"
chembl37_comprehensive,CHEMBL2637,2868535.0,CHEMBL5428367,GJLZMTDDJPNXPU-UHFFFAOYSA-N,2019.0,2023.0,7.02,6.85,7.19,positive,"2374378,2591151"
chembl37_comprehensive,CHEMBL2637,2872713.0,CHEMBL5432545,LGWZSUMBRCSBJL-UHFFFAOYSA-N,2019.0,2023.0,6.7,6.21,7.19,positive,"2374378,2591151"
chembl37_comprehensive,CHEMBL260,167995.0,CHEMBL103667,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,2003.0,2024.0,8.327619047619047,6.4,10.34,positive,"124481,124484,325097,423076,470044,470045,489078,489081,586347,647147,797419,797420,830489,933869,979935,1528802,1669515,1759775,2595632,2609555,2641231"
chembl37_comprehensive,CHEMBL260,328880.0,CHEMBL363648,HEKAIDKUDLCBRU-UHFFFAOYSA-N,2005.0,2024.0,7.23,6.62,8.15,positive,"321402,1330823,1768207,2609575"
chembl37_comprehensive,CHEMBL260,337869.0,CHEMBL204232,VHSIAYLBCLUAFT-UHFFFAOYSA-N,2021.0,2023.0,5.43,5.43,5.43,negative_or_inactive,"2136302,2259415"
chembl37_comprehensive,CHEMBL260,573133.0,CHEMBL576982,CVWXJKQAOSCOAB-UHFFFAOYSA-N,2017.0,2024.0,5.43,5.43,5.43,negative_or_inactive,"1642952,2414340"
chembl37_comprehensive,CHEMBL260,619399.0,CHEMBL1088751,KCAJXIDMCNPGHZ-UHFFFAOYSA-N,2011.0,2024.0,8.41,7.76,8.98,positive,"752865,752868,1642952,1669515,2609555"
chembl37_comprehensive,CHEMBL260,619400.0,CHEMBL1088752,KKYABQBFGDZVNQ-UHFFFAOYSA-N,2009.0,2024.0,7.209999999999999,5.26,8.14,positive,"749733,749734,1642952,2592111,2609585"
chembl37_comprehensive,CHEMBL260,1515291.0,CHEMBL2316207,JWZSSEWMVYKYKW-UHFFFAOYSA-N,2013.0,2023.0,8.495999999999999,7.42,9.7,positive,"933870,933871,1669515,1669516,1984908,1984909,2140235,2140236,2255326,2255581"
chembl37_comprehensive,CHEMBL260,2343757.0,CHEMBL4436748,HXNUFFCHRIWTRZ-UHFFFAOYSA-N,2019.0,2023.0,8.365,8.3,8.43,positive,"1824410,1824422,2140236,2140240,2255286,2255544"
chembl37_comprehensive,CHEMBL260,2402206.0,CHEMBL4531775,HMPXSYOFBMBHDF-UHFFFAOYSA-N,2019.0,2023.0,4.89,4.89,4.89,negative_or_inactive,"1824422,2136302,2140236,2255311"
chembl37_comprehensive,CHEMBL260,2408219.0,CHEMBL4537788,PZGSYNNVPNLHQG-SANMLTNESA-N,2020.0,2023.0,4.97,4.97,4.97,negative_or_inactive,"2022394,2136302,2137334,2259535"
chembl37_comprehensive,CHEMBL260,2456656.0,CHEMBL4586225,RHXKLUBQGQKHCH-UHFFFAOYSA-N,2021.0,2024.0,4.95,4.95,4.95,negative_or_inactive,"2140236,2385343"
chembl37_comprehensive,CHEMBL3922,2082328.0,CHEMBL3800596,BNTAEJNPQLMGDJ-NSHDSACASA-N,2016.0,2023.0,8.185,8.15,8.22,positive,"1574297,2255614"
chembl37_comprehensive,CHEMBL2085,350301.0,CHEMBL210858,AIXMJTYHQHQJLU-UHFFFAOYSA-N,2006.0,2025.0,4.556363636363636,4.1,5.16,negative_or_inactive,"369836,585089,585091,1753751,1764049,1764053,2047513,2047522,2047524,2067368,2591475,2670760"
chembl37_comprehensive,CHEMBL2085,2082559.0,CHEMBL3797437,AWQPMEGCCWPTRI-UHFFFAOYSA-N,2016.0,2025.0,6.031428571428571,5.19,7.28,positive,"1574567,1574570,1574571,1764057,1764058,1764059,2670759"
chembl37_comprehensive,CHEMBL2085,2388022.0,CHEMBL4516611,GBAKVEWPYUIGHN-UHFFFAOYSA-N,2010.0,2023.0,7.066,6.8,7.16,positive,"2142948,2255634,2579514,2579517,2579529"
chembl37_comprehensive,CHEMBL4393,2455674.0,CHEMBL4585243,ZGBAPSHWPBXEKN-OPHFCASCSA-N,2021.0,2023.0,10.07,10.07,10.07,positive,"2137294,2255618"
chembl37_comprehensive,CHEMBL333,23466.0,CHEMBL19611,NITYDPDXAAFEIT-DYVFJYSZSA-N,2001.0,2023.0,9.471428571428572,9.03,9.98,positive,"104364,104382,104398,1572537,2023908,2254619,2308249"
chembl37_comprehensive,CHEMBL333,263399.0,CHEMBL351806,JBYHBQIDTNHWJF-FQEVSTJZSA-N,2013.0,2023.0,6.6,6.58,6.62,positive,"987741,2354856"
chembl37_comprehensive,CHEMBL333,2469125.0,CHEMBL4632565,BCWAEMAJIICXQI-UHFFFAOYSA-N,2020.0,2025.0,4.475,4.44,4.51,negative_or_inactive,"1983658,2661602"
chembl37_comprehensive,CHEMBL333,2516855.0,CHEMBL4780264,AJVDIBTZNDJXEE-JMHPHXCKSA-N,2020.0,2023.0,7.6,7.52,7.68,positive,"2014867,2308249"
chembl37_comprehensive,CHEMBL333,2740796.0,CHEMBL5169565,FVDPKGPPYGTKTO-DLXWRWKMSA-N,2022.0,2023.0,9.659999999999998,9.54,9.74,positive,"2254619,2308249,2308259"
chembl37_comprehensive,CHEMBL333,2787433.0,CHEMBL5267731,ZVQKPPCVSXIXMD-QGZVFWFLSA-N,2020.0,2023.0,8.79,8.43,9.15,positive,"2274226,2317321"
chembl37_comprehensive,CHEMBL321,1274725.0,CHEMBL1939876,MMJPVSDTLGFIQW-UHFFFAOYSA-N,2011.0,2023.0,5.05,5.05,5.05,negative_or_inactive,"799154,2138865,2258847"
chembl37_comprehensive,CHEMBL321,2469125.0,CHEMBL4632565,BCWAEMAJIICXQI-UHFFFAOYSA-N,2020.0,2025.0,4.565,4.55,4.58,negative_or_inactive,"1983661,2661604"
chembl37_comprehensive,CHEMBL321,2787433.0,CHEMBL5267731,ZVQKPPCVSXIXMD-QGZVFWFLSA-N,2020.0,2023.0,7.460000000000001,7.44,7.48,positive,"2274225,2317322"
chembl37_comprehensive,CHEMBL2439,421208.0,CHEMBL1518,KNAHARQHSZJURB-UHFFFAOYSA-N,2015.0,2024.0,5.3566666666666665,5.24,5.55,negative_or_inactive,"1526118,1526120,1526127,2446254"
chembl37_comprehensive,CHEMBL2439,1429723.0,CHEMBL2170241,WPBZMCGPFHZRHJ-UHFFFAOYSA-N,2012.0,2024.0,6.69,6.52,6.89,positive,"862117,2316111,2446254"
chembl37_comprehensive,CHEMBL5957,1959118.0,CHEMBL3606064,UTTXPVADCDYRBS-JXOAFFINSA-N,2019.0,2024.0,7.51,5.59,8.35,positive,"1890513,1890514,2157216,2432494"
chembl37_comprehensive,CHEMBL5957,2259374.0,CHEMBL4127683,UAHVXIUTSRUJDU-UHFFFAOYSA-N,2017.0,2023.0,7.81,7.8,7.82,positive,"1709738,2350268"
chembl37_comprehensive,CHEMBL5957,2350986.0,CHEMBL4443977,JOCMZOPRZSOYRO-XWJPGZQWSA-N,2019.0,2024.0,8.17,7.97,8.44,positive,"1890513,1890514,2432494"
chembl37_comprehensive,CHEMBL5957,2378315.0,CHEMBL4471306,MFYLCAMJNGIULC-KCVUFLITSA-N,2020.0,2024.0,9.99,9.07,10.96,positive,"2015107,2015109,2015112,2074444,2608088"
chembl37_comprehensive,CHEMBL5957,2529078.0,CHEMBL4792487,WHRUIISQCORGKK-KOLCDFICSA-N,2020.0,2024.0,7.394166666666667,6.39,8.18,positive,"2033452,2033453,2033454,2033455,2033456,2033457,2033458,2033459,2033460,2033461,2599068,2608088"
chembl37_comprehensive,CHEMBL288,4872.0,CHEMBL63,HJORMJIFDVBMOB-UHFFFAOYSA-N,2005.0,2024.0,6.538571428571428,5.07,7.48,positive,"303428,303429,303430,334409,511124,511125,511126,511127,511128,511129,511130,511131,537822,543359,591873,591886,591887,591888,864908,1446363,1453490,1524082,1794638,1794645,1840096,1840097,1888829,1895926,2075116,2489160,2503995,2617040"
chembl37_comprehensive,CHEMBL288,458773.0,CHEMBL514800,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,2019.0,2024.0,7.083333333333333,6.27,8.0,positive,"1893241,1895926,1902484,1978659,2328962,2476338"
chembl37_comprehensive,CHEMBL288,520269.0,CHEMBL484785,USZAGAREISWJDP-UHFFFAOYSA-N,2018.0,2024.0,6.57,5.94,7.26,positive,"1801300,2245298,2442368,2651454"
chembl37_comprehensive,CHEMBL288,1671455.0,CHEMBL3182164,CNIGFESSDPOCKS-CYBMUJFWSA-N,2020.0,2024.0,7.975,7.43,8.52,positive,"2054041,2585608"
chembl37_comprehensive,CHEMBL3024,11985.0,CHEMBL428496,QDLHCMPXEPAAMD-QAIWCSMKSA-N,2007.0,2025.0,6.055,5.89,6.22,positive,"586744,2670753"
chembl37_comprehensive,CHEMBL3024,475734.0,CHEMBL514499,JSKUWFIZUALZLX-UHFFFAOYSA-N,2007.0,2023.0,8.056666666666667,6.85,8.66,positive,"2255285,2255542,2525638"
chembl37_comprehensive,CHEMBL3024,1117805.0,CHEMBL1738758,QHLVBNKYJGBCQJ-UHFFFAOYSA-N,2012.0,2025.0,8.4675,7.85,8.8,positive,"1527975,2255523,2544521,2664782"
chembl37_comprehensive,CHEMBL3024,1428626.0,CHEMBL2165191,IRTDIKMSKMREGO-OAHLLOKOSA-N,2012.0,2024.0,4.08,4.08,4.08,negative_or_inactive,"1643013,2407003,2545613"
chembl37_comprehensive,CHEMBL3024,1447493.0,CHEMBL2207845,ZDQJNYLFGPXANH-BKXCAEITSA-N,2012.0,2025.0,7.513636363636365,6.26,8.42,positive,"885647,1617375,1617376,1692737,1692738,1794916,1794917,2216640,2630730,2630731,2630734"
chembl37_comprehensive,CHEMBL3024,2184000.0,CHEMBL3974629,WELBJLUKWAJOQV-UHFFFAOYSA-N,2010.0,2024.0,7.141666666666667,6.8,7.21,positive,"2255045,2255453,2257901,2385416,2406129,2570933"
chembl37_comprehensive,CHEMBL3024,2324538.0,CHEMBL4285090,RLKOZTUQTILVBD-CHQQOIJLSA-N,2018.0,2025.0,4.994999999999999,4.89,5.1,negative_or_inactive,"1794916,2630734"
chembl37_comprehensive,CHEMBL3045,83217.0,CHEMBL300138,AXRCEOKUDYDWLF-UHFFFAOYSA-N,2003.0,2023.0,7.54,5.54,8.22,positive,"160462,160611,1643023,1777427,2255762,2578754"
chembl37_comprehensive,CHEMBL3045,582954.0,CHEMBL565612,OAVGBZOFDPFGPJ-UHFFFAOYSA-N,2017.0,2024.0,8.21,7.62,9.19,positive,"1643023,2244805,2458778,2458779"
chembl37_comprehensive,CHEMBL2695,452868.0,CHEMBL487246,SJMCNVUMRNUOKS-UHFFFAOYSA-N,2020.0,2025.0,7.52,6.64,8.4,positive,"2105777,2613411"
chembl37_comprehensive,CHEMBL2695,475598.0,CHEMBL466397,MOSKATHMXWSZTQ-UHFFFAOYSA-N,2009.0,2024.0,6.44,6.44,6.44,positive,"2405014,2542667"
chembl37_comprehensive,CHEMBL2695,506482.0,CHEMBL514554,HESLKTSGTIBHJU-UHFFFAOYSA-N,2007.0,2025.0,7.497142857142856,6.52,8.22,positive,"505168,505170,505171,505172,505173,2585394,2613411"
chembl37_comprehensive,CHEMBL2695,698136.0,CHEMBL1235786,NMJMRSQTDLRCRQ-UHFFFAOYSA-N,2010.0,2023.0,6.36,6.36,6.36,positive,"2257919,2570927"
chembl37_comprehensive,CHEMBL2695,1070567.0,CHEMBL1673046,QAPAJIZPZGWAND-UHFFFAOYSA-N,2010.0,2023.0,4.41,4.41,4.41,negative_or_inactive,"2258265,2526493"
chembl37_comprehensive,CHEMBL2695,1757351.0,CHEMBL3286830,IIXWYSCJSQVBQM-LLVKDONJSA-N,2014.0,2023.0,7.77,7.77,7.77,positive,"1363665,2258308"
chembl37_comprehensive,CHEMBL2695,2161182.0,CHEMBL3951811,BCSHRERPHLTPEE-NRFANRHFSA-N,2016.0,2024.0,8.146666666666667,7.1,8.7,positive,"1616175,1616192,2603480"
chembl37_comprehensive,CHEMBL2695,2489825.0,CHEMBL4742157,BVAHPPKGOOJSPU-UHFFFAOYSA-N,2020.0,2024.0,8.522,7.82,9.4,positive,"2105771,2105772,2105773,2105774,2598794"
chembl37_comprehensive,CHEMBL5469,698136.0,CHEMBL1235786,NMJMRSQTDLRCRQ-UHFFFAOYSA-N,2010.0,2023.0,6.55,6.55,6.55,positive,"2257921,2570936"
chembl37_comprehensive,CHEMBL5469,1626762.0,CHEMBL3137331,FWLMVFUGMHIOAA-UHFFFAOYSA-N,2017.0,2024.0,7.981428571428571,6.2,9.7,positive,"1643036,2115402,2143548,2255571,2585389,2585397,2598792"
chembl37_comprehensive,CHEMBL5469,1757351.0,CHEMBL3286830,IIXWYSCJSQVBQM-LLVKDONJSA-N,2014.0,2023.0,7.85,7.85,7.85,positive,"1363663,2258309"
chembl37_comprehensive,CHEMBL3004,15282.0,CHEMBL15177,AXUZQJFHDNNPFG-UXBLZVDNSA-N,2008.0,2023.0,5.28,4.93,5.79,negative_or_inactive,"513492,579067,1625318,1995477,2323987"
chembl37_comprehensive,CHEMBL3004,2375066.0,CHEMBL4468057,ZHORVTCTYNRDGE-UHFFFAOYSA-N,2017.0,2023.0,6.58,6.49,6.67,positive,"2302426,2308031"
chembl37_comprehensive,CHEMBL5311,488756.0,CHEMBL513147,CDOVNWNANFFLFJ-UHFFFAOYSA-N,2013.0,2023.0,7.365,5.92,7.95,positive,"961935,1649712,1828430,2309826"
chembl37_comprehensive,CHEMBL4282,616367.0,CHEMBL1079175,ULDXWLCXEDXJGE-UHFFFAOYSA-N,2014.0,2025.0,7.202222222222223,5.19,8.3,positive,"1452662,1642803,2255519,2265658,2267334,2581653,2581745,2581932,2653780"
chembl37_comprehensive,CHEMBL4282,1519923.0,CHEMBL2325741,JDUBGYFRJFOXQC-KRWDZBQOSA-N,2013.0,2024.0,7.87875,5.41,9.05,positive,"941089,1577690,1642803,1904982,2125115,2512241,2574579,2597180"
chembl37_comprehensive,CHEMBL4282,2537326.0,CHEMBL4802051,DHRJWFCFMBINAK-UHFFFAOYSA-N,2021.0,2024.0,5.266666666666667,5.04,5.72,negative_or_inactive,"2144587,2385387,2385545"
chembl37_comprehensive,CHEMBL4282,2701557.0,CHEMBL5016886,DSWFCCRSSVVRIR-UHFFFAOYSA-N,2021.0,2024.0,5.359999999999999,5.22,5.43,negative_or_inactive,"2142322,2385385,2385543"
chembl37_comprehensive,CHEMBL4816,2465856.0,CHEMBL4595425,PALTUSLCLFDFQQ-MGPUTAFESA-N,2021.0,2024.0,7.55,7.55,7.55,positive,"2120888,2649867"
chembl37_comprehensive,CHEMBL3437,2119771.0,CHEMBL3910400,OWNSXNXYELKDSO-DHZHZOJOSA-N,2017.0,2024.0,8.5,8.3,8.7,positive,"1628187,2443707"
chembl37_comprehensive,CHEMBL3437,2197976.0,CHEMBL3990105,QRSSVUXASHMUGY-UHFFFAOYSA-N,2017.0,2024.0,6.165,5.58,6.75,positive,"1628173,2443707"
chembl37_comprehensive,CHEMBL1859,2538349.0,CHEMBL4803098,JDTMQBUKHRJGON-UHFFFAOYSA-N,2020.0,2024.0,4.4,4.4,4.4,negative_or_inactive,"2074152,2335994"
chembl37_comprehensive,CHEMBL4801,337574.0,CHEMBL377298,ILTITSUJYFGSGN-IBGZPJMESA-N,2006.0,2023.0,6.77,6.72,6.82,positive,"332180,2460906"
chembl37_comprehensive,CHEMBL5443,2378915.0,CHEMBL4471906,WLKJMISWXHORCR-JTQLQIEISA-N,2020.0,2025.0,8.503333333333334,7.44,9.36,positive,"1825568,1825599,2655053"
chembl37_comprehensive,CHEMBL4630,1926760.0,CHEMBL3544911,DOTGPNHGTYJDEP-UHFFFAOYSA-N,2019.0,2025.0,9.235,9.22,9.25,positive,"1892776,2667884"
chembl37_comprehensive,CHEMBL4630,2198327.0,CHEMBL3990456,NDEXUOWTGYUVGA-LJQANCHMSA-N,2008.0,2023.0,9.155,8.3,9.7,positive,"1642846,2255506,2284290,2568710"
chembl37_comprehensive,CHEMBL4630,2272109.0,CHEMBL4169078,YBYYWUUUGCNAHQ-LLVKDONJSA-N,2016.0,2024.0,8.058181818181819,6.66,8.89,positive,"1738160,2051920,2051922,2255481,2258103,2369166,2422561,2520920,2520955,2520956,2520957"
chembl37_comprehensive,CHEMBL2527,1926760.0,CHEMBL3544911,DOTGPNHGTYJDEP-UHFFFAOYSA-N,2019.0,2025.0,7.786666666666666,7.49,8.1,positive,"1892777,2214668,2667886"
chembl37_comprehensive,CHEMBL2527,2198327.0,CHEMBL3990456,NDEXUOWTGYUVGA-LJQANCHMSA-N,2008.0,2023.0,7.33,7.33,7.33,positive,"2255507,2568712"
chembl37_comprehensive,CHEMBL4068,2961704.0,CHEMBL5744703,WHDBXLUEIQLPLV-UHFFFAOYSA-N,2017.0,2025.0,7.02,6.66,7.38,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,2988079.0,CHEMBL5771078,GSUYXEGWXVTZOY-UHFFFAOYSA-N,2017.0,2025.0,6.29,5.96,6.62,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3002288.0,CHEMBL5785287,HWNZRPKBDZLXQX-UHFFFAOYSA-N,2017.0,2025.0,6.91,6.85,6.97,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3036192.0,CHEMBL5819191,QISKBRAKLNFNEI-UHFFFAOYSA-N,2017.0,2025.0,7.07,6.92,7.22,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3039886.0,CHEMBL5822885,MHNYSJOXNMPCJI-UHFFFAOYSA-N,2017.0,2025.0,7.46,7.24,7.68,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3061123.0,CHEMBL5844122,PLJAWCYYGGSYJK-UHFFFAOYSA-N,2017.0,2025.0,7.215,7.01,7.42,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3067144.0,CHEMBL5850143,WMYXGENPWOLFCF-UHFFFAOYSA-N,2017.0,2025.0,6.369999999999999,6.14,6.6,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3085238.0,CHEMBL5868237,MUZPDPKTCZSNCS-UHFFFAOYSA-N,2017.0,2025.0,7.39,7.35,7.43,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3128092.0,CHEMBL5911091,KCIFNRXPKDQAKC-UHFFFAOYSA-N,2017.0,2025.0,6.619999999999999,6.14,7.1,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3153681.0,CHEMBL5936680,KOQSHRCOCSLLBA-UHFFFAOYSA-N,2017.0,2025.0,6.265000000000001,6.17,6.36,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3202319.0,CHEMBL5985318,WHSLAQDNWWWBBY-UHFFFAOYSA-N,2017.0,2025.0,7.52,7.42,7.62,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3205145.0,CHEMBL5988144,QZISHTLWFISWPZ-UHFFFAOYSA-N,2017.0,2025.0,6.91,6.57,7.25,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3226861.0,CHEMBL6009860,SRONGWDIIKNKST-UHFFFAOYSA-N,2017.0,2025.0,7.345,7.18,7.51,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL4068,3248477.0,CHEMBL6031476,KFAYEOAEQQRVMJ-UHFFFAOYSA-N,2017.0,2025.0,7.7,7.48,7.92,positive,"2589878,2625409"
chembl37_comprehensive,CHEMBL3629,1066305.0,CHEMBL1652697,KVQYHOITLPMKDW-UHFFFAOYSA-N,2015.0,2023.0,7.218000000000001,5.13,8.22,positive,"1528572,1528573,1911827,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066311.0,CHEMBL1652703,QWIQBQDSYRRBAO-UHFFFAOYSA-N,2015.0,2023.0,7.353333333333334,5.96,8.05,positive,"1528572,2295953,2587299"
chembl37_comprehensive,CHEMBL3629,1066312.0,CHEMBL1652704,XNRLOZWUTBNQJG-UHFFFAOYSA-N,2015.0,2023.0,7.188,6.16,8.52,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066314.0,CHEMBL1652706,ORFKRAIKKNYTFV-UHFFFAOYSA-N,2015.0,2023.0,7.182857142857143,5.63,8.4,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066315.0,CHEMBL1652707,PZXKXPGUQKOESU-UHFFFAOYSA-N,2015.0,2023.0,7.508571428571429,6.33,8.4,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066316.0,CHEMBL1652708,ROVRRTZZCDGHGR-UHFFFAOYSA-N,2015.0,2023.0,6.766,5.53,8.3,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066318.0,CHEMBL1652710,FDLMFILSLBXXIV-UHFFFAOYSA-N,2015.0,2023.0,7.642,6.37,8.15,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1066346.0,CHEMBL1652738,LRXAHARGWLKIQK-UHFFFAOYSA-N,2015.0,2023.0,7.390000000000001,5.37,8.4,positive,"1528572,2295953,2587299"
chembl37_comprehensive,CHEMBL3629,1072314.0,CHEMBL1682280,WSXPHOLBCMJTBO-UHFFFAOYSA-N,2015.0,2023.0,6.984,5.98,8.0,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,1072316.0,CHEMBL1682282,ALJWJLNJTKZLHY-UHFFFAOYSA-N,2015.0,2023.0,7.612,6.46,8.22,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,2033720.0,CHEMBL3700416,CKWLPIWZGQPVEB-UHFFFAOYSA-N,2015.0,2023.0,7.1240000000000006,6.19,8.3,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL3629,2033721.0,CHEMBL3700417,OGELIRNZSGROGB-UHFFFAOYSA-N,2015.0,2023.0,6.74,5.44,8.15,positive,"1528572,1528573,2295953,2587133,2587299"
chembl37_comprehensive,CHEMBL2954,252447.0,CHEMBL347111,KPJQLFLWVFCIAV-YADHBBJMSA-N,2010.0,2024.0,8.59,8.26,8.92,positive,"635108,2455077"
chembl37_comprehensive,CHEMBL2954,372418.0,CHEMBL374508,LTLYEAJONXGNFG-DCAQKATOSA-N,2007.0,2025.0,6.800000000000001,5.45,8.15,positive,"508133,2631082"
chembl37_comprehensive,CHEMBL2409,360096.0,CHEMBL215387,XLGSEOAVLVTJDH-UHFFFAOYSA-N,2006.0,2025.0,7.909411764705883,5.36,9.46,positive,"393605,422306,432026,580014,951906,981825,1339041,1517873,1580943,1588271,1755661,1756382,1797704,1848676,2092171,2172611,2670833"
chembl37_comprehensive,CHEMBL2409,387287.0,CHEMBL244405,KNBWKJBQDAQARU-KNFACUGJSA-N,2007.0,2023.0,9.175,9.05,9.3,positive,"444681,2324018"
