drug_id,name,smiles,native_feature_index,training_feature_index,split_group,feature_source
YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,307168,928626.0,SG:fd3523703861c8a91b37df0edebf1ac109c2e82c5053ec3fdb44980c8a0bcfe3,preserved_catalog_cache
YKPUWZUDDOIDPM-SOFGYWHQSA-N,capsaicin,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,127850,931822.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,49797,933906.0,SG:35d065aaad3a2e1e2b3261ebf949ee468c4ace2d2453a36bb769bf76eab0573f,prepared_A_B_cache
YMARZQAQMVYCKC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30516,934112.0,SG:2cf9f0f35cbc6c36c464c01357d336f546a5dfbb4caac404d70340e8c92ca164,prepared_A_B_cache
YMDXZJFXQJVXBF-STHAYSLISA-N,fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O,169806,,,preserved_catalog_cache
YMTINGFKWWXKFG-UHFFFAOYSA-N,fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,34678,935249.0,SG:113660f6820aa1505046e743926bd418c121e0cb1e25a470d2d0c4ea2feaa270,prepared_A_B_cache
YQEZLKZALYSWHR-ZDUSSCGKSA-N,esketamine,CN[C@]1(c2ccccc2Cl)CCCCC1=O,108103,,,preserved_catalog_cache
YQNQNVDNTFHQSW-UHFFFAOYSA-N,nitazoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,19616,941052.0,SG:cbedfe968131022a29ebcb9ffd98f158163ee1677a8aaccc508bde701409ddbb,prepared_A_B_cache
YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,199744,941063.0,SG:371b2b77798fd36b086c424ff26ad9b0bc1ab7879c472d1ab648e02ecdae9554,prepared_A_B_cache
YREYEVIYCVEVJK-UHFFFAOYSA-N,rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,117015,942086.0,SG:9bc427d6571da0bc1ff630f0d1d9f47d1d8fd5d8d8a00acdf52ecb0a3da57a13,prepared_A_B_cache
YTAOBBFIOAEMLL-REQDGWNSSA-N,luliconazole,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,230507,,,preserved_catalog_cache
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,43332,,,preserved_catalog_cache
YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,282465,,,preserved_catalog_cache
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,CCOc1ccccc1OCC1CNCCO1,75261,950424.0,SG:fc5dd82a65cfa0e6114f9365d6e9c1083d35f27698f5464751fa626b64aa35e2,prepared_A_B_cache
YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,11773,952167.0,SG:9dfa3f1ee2bb63a5c962fef3488dddefb7c140ad55c7cf24a4630f4aa8277507,prepared_A_B_cache
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,192875,956200.0,SG:9aa2b4cd810936eeb654a9c71d5ba034a1eb1fdcd4119239e510d35cb1258487,prepared_A_B_cache
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,110303,957512.0,SG:f75b6d05cf520ed2ac7f78a3512f5d30cb1a3129db3165b7e8ad1b7a2656ea89,prepared_A_B_cache
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,69825,957860.0,SG:e198479592ca35d7c287b70c0860f5139d5e171ca3727e809207c263e4c09188,prepared_A_B_cache
ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,33764,958213.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,211035,958267.0,SG:0d8f8e0dfe4120fd71db2194517257c9a3bebee6faf92d764736e6230ea90050,preserved_catalog_cache
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,253713,958358.0,SG:113660f6820aa1505046e743926bd418c121e0cb1e25a470d2d0c4ea2feaa270,prepared_A_B_cache
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,97291,960338.0,SG:4b353061b40dd9ad7705ac803342eede8032eb6169008f9dcc17a72c0833a71c,prepared_A_B_cache
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,106834,963361.0,SG:e4618a496c85bbd788c3b693a165bbf57f67fb8b4f64564e9d217a3bfea55e36,prepared_A_B_cache
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],254367,964457.0,SG:fd50ae01ff0354e102e485028997864286e976424a40b0442278f115532ba035,prepared_A_B_cache
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4100,,,preserved_catalog_cache
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,220362,,,preserved_catalog_cache
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,37246,969454.0,SG:4da888fa4183847030fae74a600e4b531c0aab48541b25ea2fd9dd1d77cc33ab,prepared_A_B_cache
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,971929.0,SG:2fe8e2922ac6b1cba04d805982ace2078e0222e1ad9294c62d8a794e65ccf1f0,prepared_A_B_cache
ZKLPARSLTMPFCP-OAQYLSRUSA-N,levocetirizine,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,283313,972143.0,SG:81afdce9b3af90dce1e7431842f19c6476334b088bc70997097f4e62adaf374c,prepared_A_B_cache
ZKLPARSLTMPFCP-UHFFFAOYSA-N,cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,283312,972144.0,SG:81afdce9b3af90dce1e7431842f19c6476334b088bc70997097f4e62adaf374c,prepared_A_B_cache
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,116726,980098.0,SG:0d5530c9c1a0445375337114e62f447c3c70160b8ef6660743ff463c41ac79e2,prepared_A_B_cache
ZPUCINDJVBIVPJ-LJISPDSOSA-N,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,113146,980529.0,SG:bf2ce503b36fa7c1a7dd153b23f9623ff44932085631288bd1f16c48b1fce479,preserved_catalog_cache
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,207081,983790.0,SG:3c42a3529292007db84dca4978d1ce993a5326c6615eb46823e8928b99d9dd47,prepared_A_B_cache
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,219732,984158.0,SG:a88c0ff18d4ebfc33610ee84ed41481f861c5e59aa4fcd124fa9e86f84441fa0,prepared_A_B_cache
ZSKVGTPCRGIANV-ZXFLCMHBSA-N,imipenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,166586,,,preserved_catalog_cache
ZSWMIFNWDQEXDT-ZESJGQACSA-N,zoliflodacin,C[C@@H]1CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,168671,,,preserved_catalog_cache
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,momelotinib,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,232296,989172.0,SG:9e558d79379accb528e510f23284edfcca27abecdfd8990925e6b603e95b1c0d,prepared_A_B_cache
ZWUQVNSJSJHFPS-XFXZXTDPSA-N,prasugrel,O=C(O)/C=C1/CN(C(C(=O)C2CC2)c2ccccc2F)CCC1S,281766,,,preserved_catalog_cache
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,vamorolone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,169093,994690.0,SG:0c687e8e5326c64de7117bb00c6a20d1efd328fc1bb4817d0954cef575380279,prepared_A_B_cache
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,249056,996312.0,SG:60b8767b66dc99fd2c6baefa655c35dfa6a0eff3fb7119796be733966d1616a6,prepared_A_B_cache
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,90676,996409.0,SG:05784e2ddd36e41751a899186268263edfb435d41d2e97ab7301470bb6a4ea41,preserved_catalog_cache
